"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal"
"200","Pūjāmantrā [16th Century AD]","

        Pūjāmantra , palm leaf manuscript, 61 leaves. Subject: Dharmaśāstra /Pūjā.

                  
            
              
              View images from this file (122)
            
          
              ","EAP208/11/19","122 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century AD","Access is for research purposes only."
"201","Brahmana chadangu [16th Century AD]","

        Brahmana chadangu , palm leaf manuscript, 86 leaves. Subject: Veda.

                  
            
              
              View images from this file (172)
            
          
              ","EAP208/11/20","172 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century AD","Access is for research purposes only."
"202","Bhagavatam [16th Century AD]","

        Bhagavatam, palm leaf manuscript, 99 leaves. Subject: Veda.

                  
            
              
              View images from this file (198)
            
          
              ","EAP208/11/21","198 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century AD","Access is for research purposes only."
"203","Namalinga shasanam [16th Century AD]","

        Namalinga shasanam , palm leaf manuscript, 79 leaves. Subject: Veda.

                  
            
              
              View images from this file (157)
            
          
              ","EAP208/11/22","157 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century AD","Access is for research purposes only."
"204","Skanda Purana [16th Century AD]","

        Skanda Purana, palm leaf manuscript, 60 leaves. Subject: Purana.

                  
            
              
              View images from this file (120)
            
          
              ","EAP208/11/23","120 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century AD","Access is for research purposes only."
"205","Prashanam Shastra [16th Century AD]","

        Prashanam Shastra, palm leaf manuscript, 86 leaves. Subject: Shastra.

                  
            
              
              View images from this file (171)
            
          
              ","EAP208/11/24","171 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century AD","Access is for research purposes only."
"206","Ramacharitam [16th Century AD]","

        Ramacharitam, palm leaf manuscript, 106 leaves. Subject: Veda.

                  
            
              
              View images from this file (211)
            
          
              ","EAP208/11/25","211 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century AD","Access is for research purposes only."
"207","Mantra [16th Century AD]","

        Mantra , palm leaf manuscript, 73 leaves. Subject: Mantra.

                  
            
              
              View images from this file (145)
            
          
              ","EAP208/12/1","145 TIFF Images","Manuscript","File","Malayalam","Malayalam","16th Century AD","Access is for research purposes only."
"208","Chadangu [16th Century AD]","

        Chadangu , palm leaf manuscript, 128 leaves. Subject: Veda.

                  
            
              
              View images from this file (255)
            
          
              ","EAP208/12/2","255 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century AD","Access is for research purposes only."
"209","Amarakosha [16th Century AD]","

        Amarakosha , palm leaf manuscript, 107 leaves. Subject: Kosha.

                  
            
              
              View images from this file (154)
            
          
              ","EAP208/12/3","214 TIFF Images","Manuscript","File","Malayalam","Malayalam","16th Century AD","Access is for research purposes only."
"210","Chadangu [16th Century AD]","

        Chadangu , palm leaf manuscript, 89 leaves. Subject: Veda.

                  
            
              
              View images from this file (176)
            
          
              ","EAP208/12/4","177 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century AD","Access is for research purposes only."
"211","Samartha prayashchitta [16th Century AD]","

        Samartha prayashchitta , palm leaf manuscript, 169 leaves. Subject: unknown.

                  
            
              
              View images from this file (337)
            
          
              ","EAP208/12/5","337 TIFF Images","Manuscript","File","Malayalam","Malayalam","16th Century AD","Access is for research purposes only."
"212","Mantra [16th Century AD]","

        Mantra , palm leaf manuscript, 61 leaves. Subject: Mantra.

                  
            
              
              View images from this file (122)
            
          
              ","EAP208/13/1","122 TIFF Images","Manuscript","File","Malayalam","Malayalam","16th Century AD","Access is for research purposes only."
"213","Poora kali natakam [16th Century AD]","

        Poora kali natakam , palm leaf manuscript, 117 leaves. Subject: unknown.

                  
            
              
              View images from this file (172)
            
          
              ","EAP208/13/2","233 TIFF Images","Manuscript","File","Malayalam","Malayalam","16th Century AD","Access is for research purposes only."
"214","Chidhambara caritra [16th Century AD]","

        Chidhambara caritra , palm leaf manuscript, 113 leaves. Subject: unknown.

                  
            
              
              View images from this file (264)
            
          
              ","EAP208/13/3","325 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century AD","Access is for research purposes only."
"215","Tripura stotra vyakarana [16th Century AD]","

        Tripura stotra vyakarana , palm leaf manuscript, 114 leaves. Subject: unknown.

                  
            
              
              View images from this file (228)
            
          
              ","EAP208/13/4","228 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century AD","Access is for research purposes only."
"216","Yudhiṣṭhiraravijaya + Tripura stotram [16th Century AD]","

        Yudhiṣṭhiraravijaya + Tripura stotram, palm leaf manuscript, 137 leaves. Subject: Purāṇa.

                  
            
              
              View images from this file (273)
            
          
              ","EAP208/13/5","273 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century AD","Access is for research purposes only."
"217","Kakari [16th Century AD]","

        Kakari , palm leaf manuscript, 117 leaves. Subject: unknown.

                  
            
              
              View images from this file (233)
            
          
              ","EAP208/13/6","233 TIFF Images","Manuscript","File","Malayalam","Malayalam","16th Century AD","Access is for research purposes only."
"218","Mithi saram [16th Century AD]","

        Mithi saram , palm leaf manuscript, 14 leaves. Subject: unknown.

                  
            
              
              View images from this file (27)
            
          
              ","EAP208/13/7","27 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century AD","Access is for research purposes only."
"219","Shakthinadakam [16th Century AD]","

        Shaktinadakam , palm leaf manuscript, 73 leaves. Subject: unknown.

                  
            
              
              View images from this file (145)
            
          
              ","EAP208/13/8","145 TIFF Images","Manuscript","File","Malayalam","Malayalam","16th Century AD","Access is for research purposes only."
"220","Amaram [16th Century AD]","

        Amaram , palm leaf manuscript, 39 leaves. Subject: Vyakarana.

                  
            
              
              View images from this file (78)
            
          
              ","EAP208/13/9","78 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century AD","Access is for research purposes only."
"221","""Ayurveda, [16th Century AD]""","

        Ayurveda, palm leaf manuscript, 27 leaves. Subject: Veda.

                  
            
              
              View images from this file (11)
            
          
              ","EAP208/13/10","54 TIFF Images","Manuscript","File","Malayalam","Malayalam","16th Century AD","Access is for research purposes only."
"222","Mantra [16th Century AD]","

        Mantra, palm leaf manuscript, 23 leaves. Subject: Mantra.

                  
            
              
              View images from this file (46)
            
          
              ","EAP208/13/11","46 TIFF Images","Manuscript","File","Malayalam","Malayalam","16th Century AD","Access is for research purposes only."
"223","Uchela katha [16th Century AD]","

        Uchela katha, palm leaf manuscript, 79 leaves. Subject: Purana.

                  
            
              
              View images from this file (158)
            
          
              ","EAP208/13/12","158 TIFF Images","Manuscript","File","Malayalam","Malayalam","16th Century AD","Access is for research purposes only."
"224","Puktutti pattu [16th Century AD]","

        Puktutti pattu , palm leaf manuscript, 61 leaves. Subject: unknown.

                  
            
              
              View images from this file (122)
            
          
              ","EAP208/13/13","122 TIFF Images","Manuscript","File","Malayalam","Malayalam","16th Century AD","Access is for research purposes only."
"225","Stuthi kal [16th Century AD]","

        Stuthi kal , palm leaf manuscript, 51 leaves. Subject: unknown.

                  
            
              
              View images from this file (102)
            
          
              ","EAP208/14/1","102 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century AD","Access is for research purposes only."
"226","Poorakalipaattu [17th Century AD]","

        Poorakalipattu , palm leaf manuscript, 18 leaves. Subject: unknown.

                  
            
              
              View images from this file (35)
            
          
              ","EAP208/14/2","35 TIFF Images","Manuscript","File","Sanskrit","Malayalam","17th Century AD","Access is for research purposes only."
"227","Thozhunna pattu [16th Century AD]","

        Thozhunna pattu , palm leaf manuscript, 43 leaves. Subject: unknown.

                  
            
              
              View images from this file (85)
            
          
              ","EAP208/14/3","85 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century AD","Access is for research purposes only."
"228","Bharathasastram Chidhambaram [18th Century AD]","

        Bharathasastram Chidhambaram , palm leaf manuscript, 31 leaves. Subject: unknown.

                  
            
              
              View images from this file (61)
            
          
              ","EAP208/14/4","61 TIFF Images","Manuscript","File","Sanskrit","Malayalam","18th Century AD","Access is for research purposes only."
"229","Chidhambara shastra [16th Century AD]","

        Chidhambara shastra , palm leaf manuscript, 35 leaves. Subject: unknown.

                  
            
              
              View images from this file (70)
            
          
              ","EAP208/14/5","70 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century AD","Access is for research purposes only."
"230","Poorakali Rāmāyaṇa [17th Century AD]","

        Poorakali Rāmāyaṇa , palm leaf manuscript, 23 leaves. Subject: unknown.

                  
            
              
              View images from this file (45)
            
          
              ","EAP208/14/6","45 TIFF Images","Manuscript","File","Malayalam","Malayalam","17th Century AD","Access is for research purposes only."
"231","Vasanthapūjā [18th Century AD]","

        Vasanthapūjā , palm leaf manuscript, 30 leaves. Subject: unknown.

                  
            
              
              View images from this file (59)
            
          
              ","EAP208/14/7","59 TIFF Images","Manuscript","File","Malayalam","Malayalam","18th Century AD","Access is for research purposes only."
"232","Thuzunna pattu natakan [17th Century AD]","

        Thuzunna pattu natakan, palm leaf manuscript, 23 leaves. Subject: unknown.

                  
            
              
              View images from this file (45)
            
          
              ","EAP208/14/8","45 TIFF Images","Manuscript","File","Malayalam","Malayalam","17th Century AD","Access is for research purposes only."
"233","Asucha chindhamaṇi [17th Century AD]","

        Asucha chindhamaṇi , palm leaf manuscript, 23 leaves. Subject: Veda.

                  
            
              
              View images from this file (45)
            
          
              ","EAP208/15/1","45 TIFF Images","Manuscript","File","Malayalam","Malayalam","17th Century AD","Access is for research purposes only."
"234","Prayashchitta [17th Century AD]","

        Prayashchitta , palm leaf manuscript, 251 leaves. Subject: Veda.

                  
            
              
              View images from this file (502)
            
          
              ","EAP208/15/2","502 TIFF Images","Manuscript","File","Malayalam","Malayalam","17th Century AD","Access is for research purposes only."
"235","Vimarshini [17th Century AD]","

        Vimarshini , palm leaf manuscript, 246 leaves. Subject: Veda.

                  
            
              
              View images from this file (492)
            
          
              ","EAP208/15/3","492 TIFF Images","Manuscript","File","Malayalam","Malayalam","17th Century AD","Access is for research purposes only."
"236","Mantra+Āyurveda [17th Century AD]","

        Mantra+Āyurveda, , palm leaf manuscript, 32 leaves. Subject: Mantra.

                  
            
              
              View images from this file (63)
            
          
              ","EAP208/15/4","63 TIFF Images","Manuscript","File","Malayalam","Malayalam","17th Century AD","Access is for research purposes only."
"237","Kriyā dīpikā [17th Century AD]","

        Kriyā dīpikā , palm leaf manuscript, 134 leaves. Subject: Tantra.

                  
            
              
              View images from this file (268)
            
          
              ","EAP208/15/5","268 TIFF Images","Manuscript","File","Sanskrit","Malayalam","17th Century AD","Access is for research purposes only."
"238","Thythi riyam [17th Century AD]","

        Thythi riyam, palm leaf manuscript, 126 leaves. Subject: Veda, Upaniṣad.

                  
            
              
              View images from this file (251)
            
          
              ","EAP208/15/6","251 TIFF Images","Manuscript","File","Sanskrit","Malayalam","17th Century AD","Access is for research purposes only."
"239","Yajurveda [17th Century AD]","

        Yajurveda , palm leaf manuscript, 107 leaves. Subject: Veda.

                  
            
              
              View images from this file (214)
            
          
              ","EAP208/15/7","214 TIFF Images","Manuscript","File","Sanskrit","Malayalam","17th Century AD","Access is for research purposes only."
"240","Prayashchitta [17th Century AD]","

        Prayashchitta , palm leaf manuscript, 159 leaves. Subject: Veda.

                  
            
              
              View images from this file (318)
            
          
              ","EAP208/15/8","318 TIFF Images","Manuscript","File","Malayalam","Malayalam","17th Century AD","Access is for research purposes only."
"241","Chadangu [17th Century AD]","

        Chadangu , palm leaf manuscript, 143 leaves. Subject: Veda.

                  
            
              
              View images from this file (286)
            
          
              ","EAP208/15/9","286 TIFF Images","Manuscript","File","Malayalam","Malayalam","17th Century AD","Access is for research purposes only."
"242","Tantra samucchaya [17th Century AD]","

        Tantra samucchaya , palm leaf manuscript, 238 leaves. Subject: Tantra.

                  
            
              
              View images from this file (477)
            
          
              ","EAP208/15/10","477 TIFF Images","Manuscript","File","Sanskrit","Malayalam","17th Century AD","Access is for research purposes only."
"243","Tantra samucchaya [17th Century AD]","

        Tantra samucchaya , palm leaf manuscript, 118 leaves. Subject: Tantra.

                  
            
              
              View images from this file (175)
            
          
              ","EAP208/15/11","235 TIFF Images","Manuscript","File","Sanskrit","Malayalam","17th Century AD","Access is for research purposes only."
"244","Proktha kalpasūtra vyākhyā [17th Century AD]","

        Proktha kalpasūtra vyākhyā, palm leaf manuscript, 182 leaves. Subject: Tantra.

                  
            
              
              View images from this file (363)
            
          
              ","EAP208/15/12","363 TIFF Images","Manuscript","File","Sanskrit","Malayalam","17th Century AD","Access is for research purposes only."
"245","Lalita sahasranama [17th Century AD]","

        Lalita sahasranama , palm leaf manuscript, 53 leaves. Subject: Stotra.

                  
            
              
              View images from this file (110)
            
          
              ","EAP208/15/13","106 TIFF Images","Manuscript","File","Sanskrit","Malayalam","17th Century AD","Access is for research purposes only."
"246","Chadangu [17th Century AD]","

        Chadangu , palm leaf manuscript, 206 leaves. Subject: Veda.

                  
            
              
              View images from this file (411)
            
          
              ","EAP208/15/14","411 TIFF Images","Manuscript","File","Sanskrit","Malayalam","17th Century AD","Access is for research purposes only."
"247","Ayurveda [17th Century AD]","

        Ayurveda , palm leaf manuscript, 28 leaves. Subject: Ayurveda.

                  
            
              
              View images from this file (372)
            
          
              ","EAP208/15/15","374 TIFF Images","Manuscript","File","Malayalam","Malayalam","17th Century AD","Access is for research purposes only."
"248","Ayurveda [17th Century AD]","

        Ayurveda , palm leaf manuscript, 26 leaves. Subject: Ayurveda.

                  
            
              
              View images from this file (51)
            
          
              ","EAP208/15/16","51 TIFF Images","Manuscript","File","Malayalam","Malayalam","17th Century AD","Access is for research purposes only."
"249","Smartha prāyaścitta [17th Century AD]","

        Smartha prāyaścitta , palm leaf manuscript, 196 leaves. Subject: Veda.

                  
            
              
              View images from this file (391)
            
          
              ","EAP208/15/17","391 TIFF Images","Manuscript","File","Malayalam","Malayalam","17th Century AD","Access is for research purposes only."
"250","Vyakarana [17th Century AD]","

        Vyakarana , palm leaf manuscript, 87 leaves. Subject: Vyakarana.

                  
            
              
              View images from this file (174)
            
          
              ","EAP208/15/18","174 TIFF Images","Manuscript","File","Sanskrit","Malayalam","17th Century AD","Access is for research purposes only."
"251","Vyashaka māhātmya [15th Century A.D]","

        Vyashaka māhātmya , palm leaf manuscript, 167 leaves. Subject: Jyotiṣa.

                  
            
              
              View images from this file (309)
            
          
              ","EAP208/15/19","314 TIFF Images","Manuscript","File","Sanskrit","Malayalam","15th Century","Access is for research purposes only."
"252","Smartha prāyaścitta [16th Century A.D]","

        Smartha prāyaścitta , palm leaf manuscript, 134 leaves. Subject: Veda.

                  
            
              
              View images from this file (267)
            
          
              ","EAP208/15/20","267 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century A.D","Access is for research purposes only."
"253","Lakshana grantha [16th Century A.D]","

        Lakshana grantha , palm leaf manuscript, 49 leaves. Subject: Jyotisha.

                  
            
              
              View images from this file (98)
            
          
              ","EAP208/15/21","98 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century A.D","Access is for research purposes only."
"254","Shishupala vadha [16th Century A.D]","

        Shishupala vadha , palm leaf manuscript, 93 leaves. Subject: Kavya.

                  
            
              
              View images from this file (185)
            
          
              ","EAP208/15/22","185 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century A.D","Access is for research purposes only."
"255","Tantra Mantrā [16th Century A.D]","

        Tantra Mantra , palm leaf manuscript, 85 leaves. Subject: Tantra.

                  
            
              
              View images from this file (169)
            
          
              ","EAP208/15/23","169 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century A.D","Access is for research purposes only."
"256","Chadangu [15th Century A.D]","

        Chadangu , palm leaf manuscript, 74 leaves. Subject: Veda.

                  
            
              
              View images from this file (148)
            
          
              ","EAP208/15/24","148 TIFF Images","Manuscript","File","Malayalam","Malayalam","15th Century","Access is for research purposes only."
"257","Vishnu sahasranama [15th Century A.D]","

        Vishnu sahasranama , palm leaf manuscript, 66 leaves. Subject: Stotra.

                  
            
              
              View images from this file (132)
            
          
              ","EAP208/15/25","132 TIFF Images","Manuscript","File","Sanskrit","Malayalam","15th Century","Access is for research purposes only."
"258","Tantra samucchaya [15th Century A.D]","

        Tantra samucchaya , palm leaf manuscript, 130 leaves. Subject: Tantra.

                  
            
              
              View images from this file (259)
            
          
              ","EAP208/15/26","259 TIFF Images","Manuscript","File","Sanskrit","Malayalam","15th Century","Access is for research purposes only."
"259","Yajurveda [15th Century A.D]","

        Yajurveda , palm leaf manuscript, 122 leaves. Subject: Veda.

                  
            
              
              View images from this file (243)
            
          
              ","EAP208/15/27","243 TIFF Images","Manuscript","File","Sanskrit","Malayalam","15th Century","Access is for research purposes only."
"260","Asoucha dīpikā [15th Century A.D]","

        Asoucha dīpikā , palm leaf manuscript, 107 leaves. Subject: Tantra.

                  
            
              
              View images from this file (214)
            
          
              ","EAP208/15/28","214 TIFF Images","Manuscript","File","Sanskrit","Malayalam","15th Century","Access is for research purposes only."
"261","Kumarasambhava [15th Century A.D]","

        Kumarasambhava , palm leaf manuscript, 203 leaves. Subject: Kavya.

                  
            
              
              View images from this file (406)
            
          
              ","EAP208/15/29","406 TIFF Images","Manuscript","File","Sanskrit","Malayalam","15th Century","Access is for research purposes only."
"262","Ayurveda [15th Century A.D]","

        Ayurveda , palm leaf manuscript, 26 leaves. Subject: Ayurveda.

                  
            
              
              View images from this file (51)
            
          
              ","EAP208/15/30","51 TIFF Images","Manuscript","File","Malayalam","Malayalam","15th Century","Access is for research purposes only."
"263","Vyakarana [15th Century A.D]","

        Vyakarana , palm leaf manuscript, 157 leaves. Subject: Vyakarana.

                  
            
              
              View images from this file (315)
            
          
              ","EAP208/15/31","315 TIFF Images","Manuscript","File","Sanskrit","Malayalam","15th Century","Access is for research purposes only."
"264","Karma dīpikā prāyaścitta [16th Century A.D]","

        Karma dīpikā prāyaścitta , palm leaf manuscript, 85 leaves. Subject: Veda.

                  
            
              
              View images from this file (169)
            
          
              ","EAP208/15/32","169 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century A.D","Access is for research purposes only."
"265","Jnanadīpikā [17th Century A.D]","

        Jnanadīpikā, palm leaf manuscript, 75 leaves. Subject: Darśana.

                  
            
              
              View images from this file (150)
            
          
              ","EAP208/15/33","150 TIFF Images","Manuscript","File","Sanskrit","Malayalam","17th Century A.D","Access is for research purposes only."
"266","Siddha dīpikā [16th Century A.D]","

        Siddha dīpikā , palm leaf manuscript, 50 leaves. Subject: Veda.

                  
            
              
              View images from this file (99)
            
          
              ","EAP208/15/34","99 TIFF Images","Manuscript","File","Malayalam","Malayalam","16th Century A.D","Access is for research purposes only."
"267","Asoucha dīpikā Vyākaraṇa [17th Century A.D]","

        Asoucha dīpikā Vyākaraṇa, palm leaf manuscript, 157 leaves. Subject: Veda.

                  
            
              
              View images from this file (214)
            
          
              ","EAP208/15/35","214 TIFF Images","Manuscript","File","Sanskrit","Malayalam","17th Century A.D","Access is for research purposes only."
"268","Tantra Mantrā [16th Century A.D]","

        Tantra Mantra , palm leaf manuscript, 85 leaves. Subject: Tantra.

                  
            
              
              View images from this file (169)
            
          
              ","EAP208/15/36","169 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century A.D","Access is for research purposes only."
"269","Mantra [17th Century A.D]","

        Mantra , palm leaf manuscript, 121 leaves. Subject: Mantra.

                  
            
              
              View images from this file (241)
            
          
              ","EAP208/15/37","241 TIFF Images","Manuscript","File","Malayalam","Malayalam","17th Century A.D","Access is for research purposes only."
"270","Mantra [16th Century A.D]","

        Mantra , palm leaf manuscript, 48 leaves. Subject: Mantra.

                  
            
              
              View images from this file (96)
            
          
              ","EAP208/15/38","96 TIFF Images","Manuscript","File","Malayalam","Malayalam","16th Century A.D","Access is for research purposes only."
"271","Mantra [16th Century A.D]","

        Mantra , palm leaf manuscript, 128 leaves. Subject: Mantra.

                  
            
              
              View images from this file (255)
            
          
              ","EAP208/15/39","255 TIFF Images","Manuscript","File","Malayalam","Malayalam","16th Century A.D","Access is for research purposes only."
"272","Puja mantra [16th Century A.D]","

        Puja mantra , palm leaf manuscript, 22 leaves. Subject: Vaidika Vyakarana.

                  
            
              
              View images from this file (44)
            
          
              ","EAP208/15/40","44 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century A.D","Access is for research purposes only."
"273","Puja mantra [16th Century A.D]","

        Puja mantra , palm leaf manuscript, 42 leaves. Subject: Vaidika Vyakarana.

                  
            
              
              View images from this file (84)
            
          
              ","EAP208/15/41","84 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century A.D","Access is for research purposes only."
"274","Prāyaścitta Vimarśini [16th Century A.D]","

        Prāyaścitta Vimarśini, palm leaf manuscript, 160 leaves. Subject: Veda.

                  
            
              
              View images from this file (321)
            
          
              ","EAP208/15/42","320 TIFF Images","Manuscript","File","Sanskrit","Malayalam","16th Century A.D","Access is for research purposes only."
