"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"2022","India & java (part- I) [1933]","        This book deals with the subject: History. Original material: 1 book. Brittle, worm eaten, loose binding. The original volume with length of 22 cm. Author: Bijan Raja Catterji. Publisher: Calcutta : Prabasi Press.                                                          View images from this file (169)                                    ","EAP341/2/48","169 Tiff images","NA","File","English","Latin","2011","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_48/1.jp2/full/!600,300/0/default.jpg"
"2023","Asoka and his inscription [1946]","        This book deals with the subject: History. Original material: 1 book. Brittle, worm eaten. The original volume with length of 23 cm. Author: Beni Madhaba Barua. Publisher: Calcutta : New Age Publishers.              ","EAP341/2/49","551 Tiff images","Book","File","Bengali","Bengali","1946","Access is for research purposes only.","NA"
"2024","Select inscriptions bearing on Indian history and civilization (vol- I) [1942]","        This book deals with the subject: History. Original material: 1 book. Brittle, worm eaten. The original volume with length of 23 cm. Publisher: Calcutta : Calcutta University. Editor: Dinesa Candra Sarkara.              ","EAP341/2/50","641 Tiff images","Book","File","English, Sanskrit","Latin, Devanagari","1942","Access is for research purposes only.","NA"
"2025","Bibarana prameya samgrahah [bedanta grantha] [1334 [B. S.] 1927]","        This book deals with the subject: Literature. Page missing 85 to 88. Original material: 1 book. Brittle, worm eaten. The original volume with length of 21 cm. Author: Srimad Bharatitirtha Bidyaranya Munisvara (au.) Pramathanatha Tarkabhushana (tr.). Publisher: Calcutta : Basumati Sahitya Mandir.              ","EAP341/2/51","945 Tiff images","Book","File","Bengali, Sanskrit","Bengali, Devanagari","1927","Access is for research purposes only.","NA"
"2026","Maharshi debendranatha thakurera svaracita jibana-carita [1318 [B. S.] 1911]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten. The original volume with length of 20 cm. Author: Priyanatha Sastri. Publisher: Calcutta : Adi Brahmosamaj Yantra.                                                          View images from this file (369)                                    ","EAP341/2/52","369 Tiff images","Book","File","Bengali","Bengali","1911","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_52/1.jp2/full/!600,300/0/default.jpg"
"2027","Buddha-bamsa [2478 [Buddhabda] 1934]","        This book deals with the subject: Religion. Original material: 1 book. Brittle, worm eaten. The original volume with length of 21 cm. Author: Sridharma Tilaka Sthabira (tr.). Publisher: S. l. : Mahabhikshu.                                                          View images from this file (259)                                    ","EAP341/2/53","259 Tiff images","Book","File","Bengali, Sanskrit","Bengali, Devanagari","1934","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_53/1.jp2/full/!600,300/0/default.jpg"
"2028","Bisuddhi marga (acarya Buddha ghoshera bishuddhi margera banganubada) [1330 [B. S.] 1923]","        This book deals with the subject: Spiritualism... Original material: 1 book. Brittle, worm eaten. The original volume with length of 21 cm. Publisher: Calcutta : Gopendrakumara Coudhuri. Editor: Gopaldasa CoudhuriSrimata S & ramana Purnanda Svami.                                                          View images from this file (423)                                    ","EAP341/2/54","423 Tiff images","NA","File","Bengali","Bengali","2011","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_54/1.jp2/full/!600,300/0/default.jpg"
"2029","Life and works of brahmananda keshav [1940]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten. The original volume with length of 21 cm. Author: Prema Sundara Basu (comp.). Publisher: Calcutta : Nababidhan Publication Committee.              ","EAP341/2/55","615 Tiff images","Book","File","English","Latin","1940","Access is for research purposes only.","NA"
"2030","The chaitanya movement (the religious life of India) [1925]","        This book deals with the subject: Study of the Vaishnavism of Bengal. Original material: 1 book. Brittle, worm eaten, loose binding. The original volume with length of 18 cm. Author: Melville T. Kennedy. Publisher: Calcutta : Association Press.                                                          View images from this file (303)                                    ","EAP341/2/56","303 Tiff images","Book","File","English","Latin","1925","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_56/1.jp2/full/!600,300/0/default.jpg"
"2031","Dharmmapada [1936]","        This book deals with the subject: Religion. Original material: 1 book. Brittle, worm eaten. The original volume with length of 18 cm. Author: Carucandra Basu. Publisher: Calcutta : T. Bimalananda.                                                          View images from this file (317)                                    ","EAP341/2/57","317 Tiff images","Book","File","Bengali, Sanskrit","Bengali, Devanagari","1936","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_57/1.jp2/full/!600,300/0/default.jpg"
"2032","Mula sutram athaba jina gita [1353 [B. S.] 1946]","        This book deals with the subject: Religion. Original material: 1 book. Brittle, worm eaten. The original volume with length of 18 cm. Author: Yatindramohana Cattopadhyaya. Publisher: Calcutta : D.m. Library.                                                          View images from this file (247)                                    ","EAP341/2/58","245 Tiff images","Book","File","Bengali, Sanskrit","Bengali, Devanagari","1946","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_58/1.jp2/full/!600,300/0/default.jpg"
"2033","Orissa in the making [1925]","        This book deals with the subject: History. Original material: 1 book. Brittle, worm eaten, hard binding. The original volume with length of 18 cm. Author: B. C. Majumdara. Publisher: Calcutta : Calcutta University.                                                          View images from this file (291)                                    ","EAP341/2/59","291 Tiff images","Book","File","English","Latin","1925","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_59/1.jp2/full/!600,300/0/default.jpg"
"2034","Bharatiya sadhaka [n. d.]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten, loose binding. The original volume with length of 18 cm. Author: Saratkumara Raya. Publisher: Calcutta : Kamalapati Das.                                                          View images from this file (165)                                    ","EAP341/2/60","165 Tiff images","Book","File","Bengali","Bengali","1833-1971","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_60/1.jp2/full/!600,300/0/default.jpg"
"2035","Brahmo samaj and the battle of swaraj in India [1926]","        This book deals with the subject: History. Original material: 1 book. Brittle, worm eaten. The original volume with length of 18 cm. Author: Bipincandra Pala. Publisher: Calcutta : Brahmo Mission Press.                                                          View images from this file (79)                                    ","EAP341/2/61","79 Tiff images","Book","File","English","Latin","1926","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_61/1.jp2/full/!600,300/0/default.jpg"
"2036","Bangali hindura barnabheda [1352 [B. S.] 1945]","        This book deals with the subject: Caste History. Original material: 1 book. Brittle, worm eaten. The original volume with length of 18 cm. Author: Nihararanjana Raya . Publisher: Calcutta : Biswabharati Granthalaya.                                                          View images from this file (133)                                    ","EAP341/2/62","133 Tiff images","Book","File","Bengali","Bengali","1945","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_62/1.jp2/full/!600,300/0/default.jpg"
"2037","Bharatiya pracina citrakala [1942]","        This book deals with the subject: History. Original material: 1 book. Brittle, worm eaten. The original volume with length of 18 cm. Author: Surendranatha Dasgupta. Publisher: Calcutta : Dasgupta & Co...                                                          View images from this file (177)                                    ","EAP341/2/63","177 Tiff images","NA","File","Bengali","Bengali","2011","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_63/1.jp2/full/!600,300/0/default.jpg"
"2038","Gurudeba nikolasa Roerich [1943]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten. The original volume with length of 18 cm. Author: K.P.Padmanabhana Tampy. Publisher: Trivandrum : The Booklovers Resort.                                                          View images from this file (155)                                    ","EAP341/2/64","155 Tiff images","Book","File","English","Latin","1943","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_64/1.jp2/full/!600,300/0/default.jpg"
"2039","Bamglara bhaskarya [1947]","        This book deals with the subject: Archaeology. Original material: 1 book. Brittle, worm eaten, loose binding. The original volume with length of 19 cm. Author: Kalyankumara Gangyopadhyaya. Publisher: Calcutta : Calcutta University.                                                          View images from this file (63)                                    ","EAP341/2/65","63 Tiff images","Book","File","Bengali","Bengali","1947","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_65/1.jp2/full/!600,300/0/default.jpg"
"2040","A study of European history (1648 - 1815) [n. d.]","        This book deals with the subject: History. Original material: 1 book. Brittle, worm eaten, loose binding. The original volume with length of 19 cm. Author: L. Mukherji. Publisher: Calcutta : Mondala Brothers & Co...                                                          View images from this file (293)                                    ","EAP341/2/66","293 Tiff images","NA","File","Bengali","Bengali","2011","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_66/1.jp2/full/!600,300/0/default.jpg"
"2041","A history of the Victorian period [n. d.]","        This book deals with the subject: History. Original material: 1 book. Brittle, worm eaten, loose binding. The original volume with length of 18 cm. Author: L. Mukherji. Publisher: Calcutta : Mondala Brothers & Co...                                                          View images from this file (273)                                    ","EAP341/2/67","273 Tiff images","NA","File","English","Latin","2011","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_67/1.jp2/full/!600,300/0/default.jpg"
"2042","Mahatma Kaliprasanna simgha [1322 [B. S.] 1915]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten, hard binding. The original volume with length of 18 cm. Author: Manmathanatha Ghosha. Publisher: Calcutta : Fine Art Printing Syndicate.                                                          View images from this file (223)                                    ","EAP341/2/68","223 Tiff images","Book","File","Bengali","Bengali","1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_68/1.jp2/full/!600,300/0/default.jpg"
"2043","Raja digambara mitra c.s.i. his life and career (vol- I) [1896]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten, loose binding. The original volume with length of 17 cm. Author: Bholanatha Chundera. Publisher: Calcutta : Hare Press.                                                          View images from this file (329)                                    ","EAP341/2/69","329 Tiff images","Book","File","English","Latin","1896","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_69/1.jp2/full/!600,300/0/default.jpg"
"2044","Bharatera adibasi [1355 [B. S.] 1948]","        This book deals with the subject: Tribal history- India. Original material: 1 book. Brittle, worm eaten, loose binding. The original volume with length of 18 cm. Author: Subodha Ghosha. Publisher: Calcutta : Indian Associated Publishing Co. Ltd...                                                          View images from this file (365)                                    ","EAP341/2/70","365 Tiff images","Book","File","Bengali","Bengali","1948","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_70/1.jp2/full/!600,300/0/default.jpg"
"2045","Bhakta kalinarayana guptera jibana brittanta [1331 [B. S.] 1924]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten. The original volume with length of 18 cm. Author: Bankabihari Kara. Publisher: Calcutta : Brahma Mission Press.                                                          View images from this file (209)                                    ","EAP341/2/71","209 Tiff images","Book","File","Bengali","Bengali","1924","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_71/1.jp2/full/!600,300/0/default.jpg"
"2046","Anandamohana basu [1912]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten. The original volume with length of 18 cm. Author: Amarcandra Datta. Publisher: Calcutta : Bhattacaryay & Sons.                                                          View images from this file (67)                                    ","EAP341/2/72","67 Tiff images","NA","File","Bengali","Bengali","2011","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_72/1.jp2/full/!600,300/0/default.jpg"
"2047","Rammohana raya the man [1933]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten. The original volume with length of 18 cm. Author: Satiscandra Cakrabarti. Publisher: Calcutta : Sadharan Brahamasamaj.                                                          View images from this file (41)                                    ","EAP341/2/73","41 Tiff images","Book","File","English","Latin","1933","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_73/1.jp2/full/!600,300/0/default.jpg"
"2048","Sri Sri Bisuddhananda prasanga (carita katha) [1334 [B. S.] 1927]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten, loose binding. The original volume with length of 17 cm. Author: Gopinatha Kabiraja. Publisher: Kashidham : Durgakanta Ray.                                                          View images from this file (181)                                    ","EAP341/2/74","181 Tiff images","Book","File","Bengali","Bengali","1927","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_74/1.jp2/full/!600,300/0/default.jpg"
"2049","Jati-baira ba amadera desatmabodha [1353 [B. S.] 1946]","        This book deals with the subject: History-India. Original material: 1 book. Brittle, worm eaten. The original volume with length of 18 cm. Author: Yogeshcndra Bagala. Publisher: Calcutta : S.K. Mitra and Brothers.                                                          View images from this file (253)                                    ","EAP341/2/75","253 Tiff images","Book","File","Bengali","Bengali","1946","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_75/1.jp2/full/!600,300/0/default.jpg"
"2050","Garo brahmagita aro brahmadharmma [1943]","        This book deals with the subject: Songs & Religion. Original material: 1 book. Brittle, worm eaten, loose binding. The original volume with length of 18 cm. Author: Abinascandra Lahiri. Publisher: Calcutta : Sadharan Brahmosamaj.                                                          View images from this file (89)                                    ","EAP341/2/76","89 Tiff images","NA","File","Bengali","Bengali","2011","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_76/1.jp2/full/!600,300/0/default.jpg"
"2051","The religion of the brahmo samaj [1931]","        This book deals with the subject: History. Original material: 1 book. Brittle, worm eaten, loose binding. The original volume with length of 18 cm. Author: Hema Candra Sarkara. Publisher: Calcutta : Classic Press.                                                          View images from this file (85)                                    ","EAP341/2/77","85 Tiff images","Book","File","English","Latin","1931","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_77/1.jp2/full/!600,300/0/default.jpg"
"2052","Niranjana mukhopadhyaya [1330 [B. S.] 1923]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten, loose binding. The original volume with length of 16 cm. Author: Manmathanatha Ghosha. Publisher: Calcutta : s. n...                                                          View images from this file (97)                                    ","EAP341/2/78","97 Tiff images","Book","File","Bengali","Bengali","1923","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_78/1.jp2/full/!600,300/0/default.jpg"
"2053","Jyotirindranatha [1334 [B. S.] 1927]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten, loose binding. The original volume with length of 16 cm. Author: Sri Manmatha Natha Ghosha. Publisher: Calcutta : Adi Brahmo Samaj.                                                          View images from this file (283)                                    ","EAP341/2/79","283 Tiff images","Book","File","Bengali","Bengali","1927","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_79/1.jp2/full/!600,300/0/default.jpg"
"2054","Sekalera loka [n. d. ]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten, hard binding. The original volume with length of 16 cm. Publisher: S. l. : s. n...                                                          View images from this file (195)                                    ","EAP341/2/80","195 Tiff images","Book","File","Bengali","Bengali","1833-1971","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_80/1.jp2/full/!600,300/0/default.jpg"
"2055","Rishi pratapcandra [1936]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten, hard binding. The original volume with length of 16 cm. Author: Niranjana Niyogi. Publisher: Calcutta : Art Press.                                                          View images from this file (133)                                    ","EAP341/2/81","133 Tiff images","Book","File","Bengali","Bengali","1936","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_81/1.jp2/full/!600,300/0/default.jpg"
"2056","Nitikusumanjali [1331 [B. S.] 1924]","        This book deals with the subject: Religious poetry. Original material: 1 book. Brittle, worm eaten. The original volume with length of 17 cm. Author: Gobindalala Bandyopadhyaya. Publisher: Calcutta : The Author.                                                          View images from this file (55)                                    ","EAP341/2/82","55 Tiff images","Book","File","Bengali","Bengali","1924","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_82/1.jp2/full/!600,300/0/default.jpg"
"2057","Arya-sanatanadharma [1331 [B. S.] 1924]","        This book deals with the subject: Spiritualism. Original material: 1 book. Brittle, worm eaten. The original volume with length of 16 cm. Publisher: Kashidham : The editor. Editor: Kisorimohana Debsarmma.                                                          View images from this file (129)                                    ","EAP341/2/83","129 Tiff images","Book","File","Bengali","Bengali","1924","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_83/1.jp2/full/!600,300/0/default.jpg"
"2058","Arya-sanatanadharma [n. d.]","        This book deals with the subject: Spiritualism... Original material: 1 book. Brittle, worm eaten. The original volume with length of 16 cm. Author: Kisorimohana Debsarmma. Publisher: Calcutta : Srikrishnacaitanya Dasa.                                                          View images from this file (113)                                    ","EAP341/2/84","113 Tiff images","Book","File","Bengali","Bengali","1833-1971","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_84/1.jp2/full/!600,300/0/default.jpg"
"2059","Sipahi-bidroha ba mutiny [1314 [B. S.] 1907]","        This book deals with the subject: History. Original material: 1 book. Brittle, worm eaten. The original volume with length of 21 cm. Author: Bhubancandra Mukhopadhyaya. Publisher: Calcutta : Basumati Karyalaya.              ","EAP341/2/85","545 Tiff images","Book","File","Bengali","Bengali","1907","Access is for research purposes only.","NA"
"2060","Atmakatha athaba satyera prayoga (vol I) [n. d.]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten. The original volume with length of 17 cm. Author: Mohandasa Karamcanada Gandhi. Publisher: Calcutta : Khadi Pratisthan.              ","EAP341/2/86","441 Tiff images","Book","File","Bengali","Bengali","1833-1971","Access is for research purposes only.","NA"
"2061","Atmakatha athaba satyera prayoga (vol II) [n. d.]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten. The original volume with length of 17 cm. Author: Mohandasa Karamcanada Gandhi. Publisher: Calcutta : Khadi Pratisthan.              ","EAP341/2/87","433 Tiff images","Book","File","Bengali","Bengali","1833-1971","Access is for research purposes only.","NA"
"2062","Arabinda-prasanga [n. d.]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten. The original volume with length of 18 cm. Author: Dinendrakumara Raya. Publisher: Calcutta : Sriarabinda Pathmandira.                                                          View images from this file (87)                                    ","EAP341/2/88","87 Tiff images","Book","File","Bengali","Bengali","1833-1971","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_88/1.jp2/full/!600,300/0/default.jpg"
"2063","Sacitra namratnahara [1331 [B. S.] 1924]","        This book deals with the subject: Religious poetry. Original material: 1 book. Brittle, worm eaten. The original volume with length of 16 cm. Author: Jnananda Svami. Publisher: Kashidham : Pitambarpura.                                                          View images from this file (69)                                    ","EAP341/2/89","69 Tiff images","Book","File","Bengali","Bengali","1924","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_89/1.jp2/full/!600,300/0/default.jpg"
"2064","Sadacara [n. d.]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten. The original volume with length of 17 cm. Publisher: Calcutta : Balai Cnada Mallika.                                                          View images from this file (21)                                    ","EAP341/2/90","21 Tiff images","Book","File","Bengali","Bengali","1833-1971","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_90/1.jp2/full/!600,300/0/default.jpg"
"2065","Rigbedayakhya madhavakrta (part-II) [1947]","        This book deals with the subject: Religion. Original material: 1 book. Brittle, worm eaten, hard bindign. The original volume with length of 21 cm. Publisher: Madras : The Adyara Library. Editor: C.Kunhana Raja.                                                          View images from this file (363)                                    ","EAP341/2/91","363 Tiff images","Book","File","English, Sanskrit","Latin, Devanagari","1947","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_91/1.jp2/full/!600,300/0/default.jpg"
"2066","Mahatma Bijaykrishna gosvami [n. d.]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten, hard bindign. The original volume with length of 18 cm. Publisher: S. l. : s. n...                                                          View images from this file (385)                                    ","EAP341/2/92","385 Tiff images","Book","File","Bengali","Bengali","1833-1971","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_92/1.jp2/full/!600,300/0/default.jpg"
"2067","Srisrisadgurusanga (vol- I) [n. d.]","        This book deals with the subject: religion... Original material: 1 book. Brittle, worm eaten. The original volume with length of 21 cm. Author: Kuladananda Brahmacari . Publisher: Puridhama : Gourangasundara.                                                          View images from this file (207)                                    ","EAP341/2/93","207 Tiff images","Book","File","Bengali","Bengali","1833-1971","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_93/1.jp2/full/!600,300/0/default.jpg"
"2068","Srisrigurugita [1337 [B. S.] 1930]","        This book deals with the subject: Religion. Original material: 1 book. Brittle, worm eaten. The original volume with length of 17 cm. Author: Surendranatha Bhattacaryaya. Publisher: Calcutta : Sulabha Kolikata Library.                                                          View images from this file (69)                                    ","EAP341/2/94","69 Tiff images","Book","File","Bengali, Sanskrit","Bengali, Devanagari","1930","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_94/1.jp2/full/!600,300/0/default.jpg"
"2069","Itihasa (traimasika patrika) (1st issue, 2nd vol) [1374 [B. S.] 1969]","        This book deals with the subject: History. Original material: 1 bounce volume of periodical. Brittle, worm eaten. The original volume with length of 25 cm. Publisher: S. l. : s. n.. Editor: Ramesacandra Majumdara, Narendrakrishna Simha & Amalesa Tripathi.                                                          View images from this file (81)                                    ","EAP341/2/95","81 Tiff images","NA","File","Bengali","Bengali","2011","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_95/1.jp2/full/!600,300/0/default.jpg"
"2070","Itihasa (traimasika patrika) (3rd issue, 2nd vol) [1374 [B. S.] 1967]","        This book deals with the subject: History. Original material: 1 bounce volume of periodical. Brittle, worm eaten. The original volume with length of 25 cm. Publisher: S. l. : s. n.. Editor: Ramesacandra Majumdara, Narendrakrishna Simha & Amalesa Tripathi.                                                          View images from this file (81)                                    ","EAP341/2/96","81 Tiff images","NA","File","Bengali","Bengali","2011","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_96/1.jp2/full/!600,300/0/default.jpg"
"2071","Itihasa (traimasika patrika) (4th issue, 2nd vol) [1374 [B. S.] 1968]","        This book deals with the subject: History. Original material: 1 bounce volume of periodical. Brittle, worm eaten. The original volume with length of 25 cm. Publisher: S. l. : s. n.. Editor: Ramesacandra Majumdara, Narendrakrishna Simha & Amalesa Tripathi.                                                          View images from this file (83)                                    ","EAP341/2/97","83 Tiff images","NA","File","Bengali","Bengali","2011","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_97/1.jp2/full/!600,300/0/default.jpg"
"2072","Itihasa (traimasika patrika) (2nd issue, 3rd vol) [1359 [B. S.] 1952]","        This book deals with the subject: History. Original material: 1 bounce volume of periodical. Brittle, worm eaten. The original volume with length of 25 cm. Publisher: Calcutta : Bangiya Itihas Parishad. Editor: Ramesacandra Majumdara & Narendrakrishna Simha.                                                          View images from this file (97)                                    ","EAP341/2/98","97 Tiff images","NA","File","Bengali","Bengali","2011","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_98/1.jp2/full/!600,300/0/default.jpg"
"2073","Itihasa (traimasika patrika) (5th vol) (2nd issue) [1377 [B. S.] 1970]","        This book deals with the subject: History. Original material: 1 bounce volume of periodical. Brittle, worm eaten. The original volume with length of 25 cm. Publisher: S. l. : s. n.. Editor: Ramesacandra Majumdara & Narendrakrishna Simha.                                                          View images from this file (109)                                    ","EAP341/2/99","109 Tiff images","NA","File","Bengali","Bengali","2011","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_99/1.jp2/full/!600,300/0/default.jpg"
"2074","Itihasa (traimasika patrika) (7th vol) (4th issue) [1364 [B. S.] 1957]","        This book deals with the subject: History. Original material: 1 bounce volume of periodical. Brittle, worm eaten. The original volume with length of 25 cm. Publisher: Calcutta : Bangiya Itihas Parishad. Editor: Ramesacandra Majumdara & Narendrakrishna Simha.                                                          View images from this file (79)                                    ","EAP341/2/100","79 Tiff images","NA","File","Bengali","Bengali","2011","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_100/1.jp2/full/!600,300/0/default.jpg"
"2075","Itihasa (traimasika patrika) (9th vol) (third issue) [1365-1366 [B. S.] 1958-1959]","        This book deals with the subject: History. Original material: 1 bounce volume of periodical. Brittle, worm eaten. The original volume with length of 25 cm. Publisher: Calcutta : Bangiya Itihas Parishad. Editor: Ramesacandra Majumdara & Narendrakrishna Simha.                                                          View images from this file (65)                                    ","EAP341/2/101","65 Tiff images","NA","File","Bengali","Bengali","2011","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_101/1.jp2/full/!600,300/0/default.jpg"
"2076","Asoka edicts in new light [1926]","        This book deals with the subject: History. Original material: 1 book. Brittle, worm eaten, loose binding. The original volume with length of 18 cm. Author: B.M.Barua. Publisher: Calcutta : Indian Historical Quarterly.                                                          View images from this file (115)                                    ","EAP341/2/102","115 Tiff images","Book","File","Bengali","Bengali","1926","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_102/1.jp2/full/!600,300/0/default.jpg"
"2077","Biographical scetch of David hare [1877]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten, loose binding. The original volume with length of 17 cm. Author: Pearya Canada Mitra. Publisher: Calcutta : W.Newman & Co...                                                          View images from this file (225)                                    ","EAP341/2/103","225 Tiff images","NA","File","Bengali","Bengali","2011","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_103/1.jp2/full/!600,300/0/default.jpg"
"2078","Subarnabanika katha o kirti (part- II) [1941]","        This book deals with the subject: History/Essay. Original material: 1 book. Brittle, worm eaten. The original volume with length of 18 cm. Author: Narendranatha Laha. Publisher: Calcutta : Oriental Press Ltd...              ","EAP341/2/104","573 Tiff images","Book","File","Bengali","Bengali","1941","Access is for research purposes only.","NA"
"2079","Paralokera katha [1933]","        This book deals with the subject: Spiritualism... Original material: 1 book. Brittle, worm eaten, hard binding binding. The original volume with length of 18 cm. Author: Mrinalkanti Ghosha. Publisher: Calcutta : Sucharukanti Ghosh.              ","EAP341/2/105","451 Tiff images","Book","File","Bengali","Bengali","1933","Access is for research purposes only.","NA"
"2080","Mussulmana culture [1934]","        This book deals with the subject: Culture and society. Original material: 1 book. Brittle, worm eaten, loose binding. The original volume with length of 18 cm. Author: Shahid Suhrawardy (Tr.). Publisher: Calcutta : University of Calcutta.                                                          View images from this file (183)                                    ","EAP341/2/106","183 Tiff images","Book","File","English","Latin","1934","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_106/1.jp2/full/!600,300/0/default.jpg"
"2081","Paribrajkacarya svami ramananda [1334 [B. S.] 1927]","        This book deals with the subject: Biography. Original material: 1 book. Brittle, worm eaten. The original volume with length of 17 cm. Author: Durganatha Ghosha Tattvabhushana. Publisher: Calcutta : Sri Sourindranath Ray.              ","EAP341/2/107","435 Tiff images","Book","File","English","Latin","1927","Access is for research purposes only.","NA"
"2082","Mukti andolan abhedananda (1896-1906) [1948]","        This book deals with the subject: History. Original material: 1 book. Brittle, worm eaten, loose binding. The original volume with length of 18 cm. Author: Kalidasa Mukhopadhyaya & Haridasa Mukhopadhyaya. Publisher: Calcutta : Sikshatirtha Karyalaya.                                                          View images from this file (75)                                    ","EAP341/2/108","75 Tiff images","NA","File","Bengali","Bengali","2011","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_2_108/1.jp2/full/!600,300/0/default.jpg"
"2083","Bidyasagara (2nd ed.) [1896]","        This book deals with the subject: Biography. Some page missing, page number error. Original material: 1 book. Brittle, worm eaten. The original volume with length of 19 cm. Author: Candicarana Bandyopadhyaya. Publisher: Calcutta : Sanskrit Press Depository.              ","EAP341/2/109","557 Tiff images","Book","File","Bengali","Bengali","1896","Access is for research purposes only.","NA"
