"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"88","Mahimna 32 shloka","        Digital images of Mahimna 32 shloka. Author: Pushbadanta (sham). Date: unknown. Extent: 6 folios. Comment: Marathi poetry.                                                          View images from this file (13)                                    ","EAP023/1/1/88","13 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_88/1.jp2/full/!600,300/0/default.jpg"
"89","Pade Abhanga (Bada Number 27)","        Digital images of Pade Abhanga. Author: several unnamed authors are featured in the text. Date: unknown. Extent: 14 folios. Comment: philosophy, part of Bada Number 27.                                                          View images from this file (27)                                    ","EAP023/1/1/89","27 TIFF images","Manuscript","File","Hindi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_89/1.jp2/full/!600,300/0/default.jpg"
"90","Madalasa stotra (18 shlokas)","        Digital images of Madalasa stotra (18 shlokas). Author: Dnyaneshvara. Date: unknown. Extent: 2 folios.                                                          View images from this file (4)                                    ","EAP023/1/1/90","4 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_90/1.jp2/full/!600,300/0/default.jpg"
"91","Haripatha [Sake 1757]","        Digital images of Haripatha. Author: Dnyanadeva. Date: Sake 1757. Extent: 5 folios. Comment: philosophy.                                                          View images from this file (11)                                    ","EAP023/1/1/91","11 TIFF images","Manuscript","File","Marathi","Devanagari","1835","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_91/1.jp2/full/!600,300/0/default.jpg"
"92","Abhanga Gatha (Bada Number 28)","        Digital images of Abhanga Gatha. Author: several saints are featured in this text; see the image of the catalogue card at the beginning of the manuscript for a full list. Date: unknown. Extent: 103 folios. Comment: poetry, Bada Number 28.                                                          View images from this file (394)                                    ","EAP023/1/1/92","394 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_92/1.jp2/full/!600,300/0/default.jpg"
"93","Abhanga Gatha","        Digital images of Abhanga Gatha. Author: several saints are featured in this text. Date: unknown. Extent: 120 folios. Comment: poetry.                                                          View images from this file (315)                                    ","EAP023/1/1/93","315 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_93/1.jp2/full/!600,300/0/default.jpg"
"94","Hindi Pade Dohe","        Digital images of Abhanga Gatha. Author: unknown. Date: unknown. Extent: 42 folios. Comment: philosophy.                                                          View images from this file (85)                                    ","EAP023/1/1/94","85 TIFF images","Manuscript","File","Hindi, Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_94/1.jp2/full/!600,300/0/default.jpg"
"95","Mestaka Gaibatilakshana Grama dhikara (Bada Number 371)","        Digital images of Mestaka Gaibatilakshana Grama dhikara. Author: Ramanand. Date: unknown. Extent: 7 folios. Comment: history, Bada Number 30.                                                          View images from this file (17)                                    ","EAP023/1/1/95","17 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_95/1.jp2/full/!600,300/0/default.jpg"
"96","Navadaniti Vyassabodha Draupadi Samvada (Bada Number 31)","        Digital images of Navadaniti Vyasabodha Draupadi Samvada. Author: Waman Pandit. Date: unknown. Extent: 9 folios. Comment: philosophy, Bada Number 31.                                                          View images from this file (19)                                    ","EAP023/1/1/96","19 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_96/1.jp2/full/!600,300/0/default.jpg"
"97","Marathi poems of Muslim saints","        Digital images of Marathi poems of Muslim saints. Author: Shekh Sultan. Date: unknown. Extent: 40 folios. Comment: philosophy.                                                          View images from this file (180)                                    ","EAP023/1/1/97","180 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_97/1.jp2/full/!600,300/0/default.jpg"
"98","Aratya Pade Lavani (Bada Number 33)","        Digital images of Aratya Pade Lavani. Author: sveral unnamed authors featured in the text. Date: unknown. Extent: 6 folios. Comment: poetry, Bada Number 33.                                                          View images from this file (11)                                    ","EAP023/1/1/98","11 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_98/1.jp2/full/!600,300/0/default.jpg"
"99","Samba Vishnu Samvada","        Digital images of Samba Vishnu Samvada. Author: unknown. Date: unknown. Extent: 9 folios. Comment: philosophy.                                                          View images from this file (18)                                    ","EAP023/1/1/99","18 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_99/1.jp2/full/!600,300/0/default.jpg"
"100","Usha Banasura Akhyan","        Digital images of Usha Banasura Akhyan. Author: unknown. Date: unknown. Extent: 22 folios. Comment: Purana, p. 5-26.                                                          View images from this file (25)                                    ","EAP023/1/1/100","25 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_100/1.jp2/full/!600,300/0/default.jpg"
"101","Abhanga Gratha Nivrittinatha","        Digital images of Abhanga Gatha Nivrittinatha. Author: Nivritti. Date: unknown. Extent: 6 folios. Comment: philosophy.                                                          View images from this file (13)                                    ","EAP023/1/1/101","13 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_101/1.jp2/full/!600,300/0/default.jpg"
"102","Sopanadevi Khelapata","        Digital images of Sopanadevi Kelapata. Author: Nivritti. Date: unknown. Extent: 1 folio. Comment: game of snakes and ladders.                                                          View images from this file (2)                                    ","EAP023/1/1/102","2 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_102/1.jp2/full/!600,300/0/default.jpg"
"103","Bhupali Sangraha","        Digital images of Bhupali Sangraha. Author: several unnamed authors are represented in the text. Date: unknown. Extent: 12 folios. Comment: poetry.                                                          View images from this file (26)                                    ","EAP023/1/1/103","26 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_103/1.jp2/full/!600,300/0/default.jpg"
"104","Akhyana Moropanta Sangraha I","        Digital images of Akhyana Moropanta Sangraha I. Author: Moropant. Date: unknown. Extent: 38 folios. Comment: purana.                                                          View images from this file (84)                                    ","EAP023/1/1/104","84 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_104/1.jp2/full/!600,300/0/default.jpg"
"105","Akhyana Moropanta Sangraha II","        Digital images of Akhyana Moropanta Sangraha II. Author: Moropant. Date: unknown. Extent: 27 folios. Comment: purana.                                                          View images from this file (63)                                    ","EAP023/1/1/105","63 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_105/1.jp2/full/!600,300/0/default.jpg"
"106","""Akhyane Savitri, Jaratkani, Draupadi, Svayamvan""","        Digital images of Akhyana Savitri, Jaratkani, Draupadi, Svayamvar. Author: Moropanta. Date: unknown. Extent: 33 folios. Comment: purana.                                                          View images from this file (82)                                    ","EAP023/1/1/106","82 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_106/1.jp2/full/!600,300/0/default.jpg"
"107","Harischandra Khyana","        Digital images of Harischandra Khana. Author: Moropant. Date: unknown. Extent: 23 folios. Comment: Akhyana purana.                                                          View images from this file (47)                                    ","EAP023/1/1/107","47 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_107/1.jp2/full/!600,300/0/default.jpg"
"108","Yamagita Dhruvakhyan [Sake 1723]","        Digital images of Yamagita Dhruvakhyan. Author: Moropanta. Date: Sake 1723. Extent: 5 folios. Comment: poetry, Bada Number 34.                                                          View images from this file (11)                                    ","EAP023/1/1/108","11 TIFF images","Manuscript","File","Marathi","Devanagari","1801","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_108/1.jp2/full/!600,300/0/default.jpg"
"109","Bada Number 35: Musical Bhajans; Pade Abhanga; Pade Abhanga; Namasmarana Paddhati; Ovi Pande; Sanskrit Marathi Kuta Shloka [Sake 1723]","        Digital images of Bade Number 35, consisting of the following texts: Musical Bhajans. Author: unknown. Date: Sake 1723. Extent: 16 folios. Comments: music. Pade Abhanga. Author: several unnamed authors are featured in the text. Date: Sake 1723. Extent: 40 folios. Comment: traditional poetry. Pade Abhanga. Author: several unnamed authors are featured in the text. Date: Sake 1723. Extent: 29 folios. Comment: poetry, (82). Namasmarana Paddhati. Author: several unnamed authors are featured in the text. Date: Sake 1723. Extent: 9 folios. Comment: poetry. Ovi Pade. Author: several unnamed authors are featured in the text. Date: Sake 1723. Extent: 2 folios. Comment: poetry. Sanskrit Marathi Kuta Shloka. Author: several unnamed authors are featured in the text. Date: Sake 1723. Extent: 8 folios. Comment: poetry.                                                          View images from this file (196)                                    ","EAP023/1/1/109","196 TIFF images","Manuscript","File","Marathi","Devanagari","1801","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_109/1.jp2/full/!600,300/0/default.jpg"
"110","Bhupali Sangraha [Sake 1723]","        Digital images of Bhupali Sangraha. Author: several unnamed authors are represented in the text. Date: Sake 1723. Extent: 8 folios. Comment: poetry.                                                          View images from this file (14)                                    ","EAP023/1/1/110","14 TIFF images","Manuscript","File","Marathi","Devanagari","1801","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_110/1.jp2/full/!600,300/0/default.jpg"
"111","Abhanga Dnyaneshwara","        Digital images of Abhanga Dnyaneshwara. Author: Dyanadeva. Date: unknown. Extent: 6 folios. Comment: poetry.                                                          View images from this file (12)                                    ","EAP023/1/1/111","12 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_111/1.jp2/full/!600,300/0/default.jpg"
"112","Dnyanadeva Abhanga Gatha","        Digital images of Dnyanadeva Abhanga Gatha. Author: Dnyanadev. Date: unknown. Extent: 48 folios. Comment: poetry.                                                          View images from this file (89)                                    ","EAP023/1/1/112","89 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_112/1.jp2/full/!600,300/0/default.jpg"
"113","Panchasamasi [Sake 1830]","        Digital images of Panchasamasi. Author: Rannadasa. Date: Sake 1830. Extent: 6 folios. Comment: poetry.                                                          View images from this file (13)                                    ","EAP023/1/1/113","13 TIFF images","Manuscript","File","Marathi","Devanagari","1908","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_113/1.jp2/full/!600,300/0/default.jpg"
"114","Sakunvanti (complete)","        Digital images of Shakunvanti. Author: unknown. Date: unknown. Extent: 6 folios. Comment: Jyotish.                                                          View images from this file (12)                                    ","EAP023/1/1/114","12 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_114/1.jp2/full/!600,300/0/default.jpg"
"115","Modi hastalikhit","        Digital images of Modi hastalikhit. Author: uknown. Date: unknown. Extent: 23 folios.                                                          View images from this file (47)                                    ","EAP023/1/1/115","47 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_115/1.jp2/full/!600,300/0/default.jpg"
"116","Tukaram Abhang Gatha [Sake 1653]","        Digital images of a photocopy of Tukaram Abhang Gatha. Author: Tukaram; Date: Sake 1653; Source: Bahirat Collection at the Bhandarkar Oriental Research Institute; Extent: 81 folios, 22 lines per page. Comments: Collected by Santaji Jahanade.                                                          View images from this file (162)                                    ","EAP023/1/1/116","162 TIFF images","Manuscript","File","Marathi","Devanagari","1731","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_116/1.jp2/full/!600,300/0/default.jpg"
"117","Tisthavali Namadev [Sake 1509]","        Digital images of a photocopy of Tisthavali Namadev. Author: Namadev; Date: Sake 1509; Source: Bahirat Collection at the Bhandarkar Oriental Research Institute; Extent: 15 folios, 8 lines per page.                                                          View images from this file (16)                                    ","EAP023/1/1/117","16 TIFF images","Manuscript","File","Marathi","Devanagari","1587","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_117/1.jp2/full/!600,300/0/default.jpg"
"118","Panduranga stotra [Sake 1727]","        Digital images of Panduranga stotra. Author: Mahipati. Date: Sake 1727. Source: Bhandarkar Oritenal Research Institute, Pune. Extent: 61 folios. Comments: Pages 1-2 missing, Shrigonda Bada.                                                          View images from this file (32)                                    ","EAP023/1/1/118","32 TIFF images","Manuscript","File","Marathi","Devanagari","1805","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_118/1.jp2/full/!600,300/0/default.jpg"
"119","Abhanga Bada (Bada Number 1)","        Digital images of a photocopy of Abhanga Bada (Bada Number 1). Author: various Saints; Date: unknown; Source: Karad Bad at the Bhandarkar Oriental Research Institute; Extent: 40 folios. Comment: the text also appears within unpublished Abhangas of Muktabai and Chokhamela. Bada Number 1.                                                          View images from this file (44)                                    ","EAP023/1/1/119","44 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_119/1.jp2/full/!600,300/0/default.jpg"
"120","Gayatri Tika","        Digital images of a photocopy of Gayatri Tika. Author: Dnyaneshvar. Date: unknown. Source: Anandashram Collection (10202). Extent: 3 folios. Comments: philisophy.                                                          View images from this file (4)                                    ","EAP023/1/1/120","4 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_120/1.jp2/full/!600,300/0/default.jpg"
"121","Gayatri Rahasya","        Digital images of a photocopy of Gayatri Rahasya. Author: Dnyaneshvar. Date: unknown. Source: Anandashram Collection (2679). Extent: 20 folios.                                                          View images from this file (21)                                    ","EAP023/1/1/121","21 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_121/1.jp2/full/!600,300/0/default.jpg"
"122","Siddha-Ramayana-Prabandha","        Digital images of Siddha-Ramayana-Prabandha. Author: unknown; Date: unknown; Source: Badave Collection, Pandharpur; Extent: 40 folios when complete. Comments: First page is missing.                                                          View images from this file (77)                                    ","EAP023/1/1/122","77 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_122/1.jp2/full/!600,300/0/default.jpg"
"123","Ramastuti","        Digital images of Ramastuti. Author: unknown; Date: unknown; Source: Badave Collection, Pandharpur; Extent: 5 folios, 5 lines per page.                                                          View images from this file (12)                                    ","EAP023/1/1/123","12 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_123/1.jp2/full/!600,300/0/default.jpg"
"124","Ashvamedha (Adhyaya 41-44)","        Digital images of Ashvamedha (Adhyaya 41-44). Author: Nama Phathaka; Date: unknown; Source: Badave Collection, Pandharpur; Extent: 30 folios, 12 lines per page.                                                          View images from this file (45)                                    ","EAP023/1/1/124","45 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_124/1.jp2/full/!600,300/0/default.jpg"
"125","Anubhavamrita","        Digital images of Anubhavamrita. Author: Pralhad Badve; Date: unknown; Source: Badave Collection, Pandharpur; Extent: 40 folios, 12 lines per page.                                                          View images from this file (52)                                    ","EAP023/1/1/125","52 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_125/1.jp2/full/!600,300/0/default.jpg"
"126","Bhagavadgita","        Digital images of Bhagavadgita, a Marahi commentary. Author: Dnyaneshvara; Date: unknown; Source: the Pandharpur V.N.B. Collection; Extent: 78 folios, 8 lines per page.                                                          View images from this file (139)                                    ","EAP023/1/1/126","139 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_126/1.jp2/full/!600,300/0/default.jpg"
"127","Panduranga Mahatmya","        Digital images of Panduranga Mahatmya. Author: Namadev; Date: unknown; Source: Doctor Dhere Collection; Extent: 3 folios.                                                          View images from this file (3)                                    ","EAP023/1/1/127","3 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_127/1.jp2/full/!600,300/0/default.jpg"
"128","Panduranga Mahatmya","        Digital images of a photocopy of Panduranga Mahatmya. Author: Harisuta; Date: unknown; Source: Doctor Dhere Collection; Extent: 18 folios.                                                          View images from this file (19)                                    ","EAP023/1/1/128","19 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_128/1.jp2/full/!600,300/0/default.jpg"
"129","Panduranga Charita (Mahatmya)","        Digital images of a photocopy of Panduranga Charita (Mahatmya). Author: Giridharva Kavi; Date: unknown; Source: Doctor Dhere Collection; Extent: 8 folios.                                                          View images from this file (9)                                    ","EAP023/1/1/129","9 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_129/1.jp2/full/!600,300/0/default.jpg"
"130","Panduranga Mahatmya","        Digital images of a photocopy of Panduranga Mahatmya. Author: Hari Dikshit; Date: unknown; Source: Doctor Dhere Collection; Extent: 7 folios.                                                          View images from this file (8)                                    ","EAP023/1/1/130","8 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_130/1.jp2/full/!600,300/0/default.jpg"
"131","Panduranga Mahatmya","        Digital images of a photocopy of Panduranga Mahatmya. Author: Datta Varada Vithal; Date: unknown; Source: Doctor Dhere Collection; Extent: 88 folios.                                                          View images from this file (88)                                    ","EAP023/1/1/131","88 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_131/1.jp2/full/!600,300/0/default.jpg"
"132","Panduranga Mahatmya (Ad. 1-12)","        Digital images of a photocopy of Panduranga Mahatmya (Ad. 1-12). Author: Anantadeva; Date: unknown; Source: Doctor Dhere Collection; Extent: 77 folios, 8 lines per page.                                                          View images from this file (152)                                    ","EAP023/1/1/132","151 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_132/1.jp2/full/!600,300/0/default.jpg"
"133","Pandhavi Mahatmya","        Digital images of a photocopy of Pandharvi Mahatmya. Author: Ruchrasuta; Date: unknown; Source: Doctor Dhere Collection; Extent: 24 folios.                                                          View images from this file (24)                                    ","EAP023/1/1/133","24 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_133/1.jp2/full/!600,300/0/default.jpg"
"134","Tulsi Mahatmya","        Digital images of Tulsi Mahatmya. Author: Mahipati; Date: unknown; Source: Doctor Dhere Collection; Extent: 200 folios, 7 lines per page. Comments: Adhyayas 1-5.                                                          View images from this file (249)                                    ","EAP023/1/1/134","249 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_134/1.jp2/full/!600,300/0/default.jpg"
"135","""Nirvanasara, Ram-Laxman Samvade""","        Digital images of Nirvanasara, Ram-Laxman Samvade. Author: Dagado-Shivadas; Date: unknown; Source: Doctor Dhere Collection; Extent: 120 folios. Comments: Adhyaya 1-12, Prakarana 1-12.                                                          View images from this file (191)                                    ","EAP023/1/1/135","191 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_135/1.jp2/full/!600,300/0/default.jpg"
"136","Hamsanarayana","        Digital images of Hamsanarayana. Author: Hari Narayan; Date: unknown; Source: Doctor Dhere Collection; Extent: 108 folios.                                                          View images from this file (208)                                    ","EAP023/1/1/136","208 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_136/1.jp2/full/!600,300/0/default.jpg"
"137","Avinasha Gita ovis 263","        Digital images of Avinasha Gita ovis 263. Author: Sundarnatha; Date: unknown; Source: Doctor Dhere Collection; Extent: 37 folios. Comments: 3 adhyay.                                                          View images from this file (75)                                    ","EAP023/1/1/137","75 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_137/1.jp2/full/!600,300/0/default.jpg"
"138","Dnyanatilakabodha ovis 859","        Digital images of Dnyanatilakabodha ovis 859. Author: Svarupananda; Date: unknown; Source: Doctor Dhere Collection; Extent: 107 folios, 9 lines per page. Comments: ovis 859.                                                          View images from this file (180)                                    ","EAP023/1/1/138","180 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_138/1.jp2/full/!600,300/0/default.jpg"
"139","Shivaratri Katha","        Digital images of Shivaratri Katha. Author: unknown; Date: unknown; Source: Doctor Dhere Collection; Extent: 49 folios.                                                          View images from this file (98)                                    ","EAP023/1/1/139","98 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_139/1.jp2/full/!600,300/0/default.jpg"
"140","Avinash Gitu (incomplete)","        Digital images of Avinash Gitu (incomplete). Author: Sundarnath; Date: unknown; Source: Doctor Dhere Collection: Comments: Adhyay 1-3.                                                          View images from this file (57)                                    ","EAP023/1/1/140","57 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_140/1.jp2/full/!600,300/0/default.jpg"
"141","Kashiyatra (incomplete)","        Digital images of Kashiyatra (incomplete). Author: unknown; Date: unknown; Source: Doctor Dhere Collection; Extent: 28 folios, 7 lines per page.                                                          View images from this file (57)                                    ","EAP023/1/1/141","57 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_141/1.jp2/full/!600,300/0/default.jpg"
"142","""Sudama Charitra, Bodhashtaka""","        Digital images of Sudama Charitra, Bodhashtaka. Author: unknown; Date: unknown; Source: Doctor Dhere Collection; Extent: 32 folios plus 4 inserts, 6/8 lines per page.                                                          View images from this file (70)                                    ","EAP023/1/1/142","70 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_142/1.jp2/full/!600,300/0/default.jpg"
"143","Pavanavijaya (incomplete)","        Digital images of Pavanavijaya (incomplete). Author: Harihardas Malo; Date: unknown; Source:Doctor Dhere Collection; Extent: 78 folios, 8 lines per page.                                                          View images from this file (156)                                    ","EAP023/1/1/143","156 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_143/1.jp2/full/!600,300/0/default.jpg"
"144","Tattvajhada Panchikarana [Sake 1807]","        Digital images of Tattvajhada Panchikarana. Author: Hamsaraj; Date: Sake 1807; Source: Doctor Dhere Collection; Extent: 172 folios, 15 lines per page. Comments: prose.                                                          View images from this file (342)                                    ","EAP023/1/1/144","342 TIFF images","Manuscript","File","Marathi","Devanagari","1885","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_144/1.jp2/full/!600,300/0/default.jpg"
"145","Abhang Sanjivani","        Digital images of Abhang Sanjivani. Written by numerous Saints; date unknown; Source: Doctor Dhere Collection. Comments: 1-55, II-III=100.                                                          View images from this file (124)                                    ","EAP023/1/1/145","124 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_145/1.jp2/full/!600,300/0/default.jpg"
"146","Ramagita Padabodhini [Sake 1770]","        Digital images of Ramagita Padabodhini. Author: unknown; Date: Sake 1770; Source: Doctor Dhere Collection; Extent: 13 folios, 430 shloki, 14 lines per page.                                                          View images from this file (29)                                    ","EAP023/1/1/146","29 TIFF images","Manuscript","File","Marathi","Devanagari","1848","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_146/1.jp2/full/!600,300/0/default.jpg"
"147","Gurugita [Sake 1578/1657]","        Digital images of Gurugita. Author: Brahmananda; Date: originally written Sake 1578; copied 1657; Source: Doctor Dhere Collection; Extent: 63 folios, 1129 shloka, 15 lines per page. Comments: Shivaji Rudra shishya Brahmananda.                                                          View images from this file (127)                                    ","EAP023/1/1/147","127 TIFF images","Manuscript","File","Marathi","Devanagari","1656-1735","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_147/1.jp2/full/!600,300/0/default.jpg"
"148","Ashtavakragita (incomplete)","        Digital images of Ashtavakragita(incomplete). Author: unknown; Date: unknown; Source: Doctor Dhere Collection; Extent: 69 folios, 6 lines per page. Comments: Marathi commentary.                                                          View images from this file (139)                                    ","EAP023/1/1/148","139 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_148/1.jp2/full/!600,300/0/default.jpg"
"149","Chidratna","        Digital images of Chidratna. Author: Shivram Navadnerkar; Date: unknown; Source: Doctor Dhere Collection; Extent: 18 folios, 10 lines per page.                                                          View images from this file (37)                                    ","EAP023/1/1/149","37 TIFF images","Manuscript","File","Marathi","Devanagari","13th century-18th century","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_149/1.jp2/full/!600,300/0/default.jpg"
"150","""Bhagavadgita, Prabodha chandrika commentary [Sake 1762]""","        Digital images of Bhagavadgita, Prabodha chandrika commentary. Author: Brahmendra Yati; Date: Sake 1762; Source: Doctor Dhere Collection; Extent: 160 folios, 10 lines per page.                                                          View images from this file (323)                                    ","EAP023/1/1/150","323 TIFF images","Manuscript","File","Marathi","Devanagari","1840","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_150/1.jp2/full/!600,300/0/default.jpg"
"151","Purnananda Charita [Sake 1753]","        Digital images of Purnananda Charita. Author: Hanumadatmaja; Date: Sake 1753; Source: Doctor Dhere Collection; Extent: 1-18 adhyay, 10 lines per page.                                                          View images from this file (515)                                    ","EAP023/1/1/151","515 TIFF images","Manuscript","File","Marathi","Devanagari","1831","Access is for research purposes only","https://images.eap.bl.uk/EAP023/EAP023_1_1_151/1.jp2/full/!600,300/0/default.jpg"
