"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal"
"279","jia zi bing yin ri [20th century]","

        Digital images of jia zi bing yin ri, a book on picking auspicious dates for funerals. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (25)
            
          
              ","EAP143/1/2/129","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"280","zheng qi lian dong ri [1971]","

        Digital images of zheng qi lian dong ri. It is the fundamental text for Shui priests and contains general principles on obtaining good fortune and escaping from hurts of demons. Date: 1971. Author / scribe: Unknown.

                  
            
              
              View images from this file (20)
            
          
              ","EAP143/1/2/130","1 file","Manuscript","File","Sui","Shuishu, Sui","1971","Access is for research purposes only."
"281","yi yong jie qin da ji ri [1970]","

        Digital images of yi yong jie qin da ji ri, a collection of auspicious dates for all purposes. Date: 1970. Author / scribe: Unknown.

                  
            
              
              View images from this file (15)
            
          
              ","EAP143/1/2/131","1 file","Manuscript","File","Sui","Shuishu, Sui","1970","Access is for research purposes only."
"282","zong he ze ji shu [20th century]","

        Digital images of zong he ze ji shu, a book on picking auspicious dates for various purposes. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (32)
            
          
              ","EAP143/1/2/132","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"283","jia si nian [20th century]","

        Digital images of jia si nian, a book on picking auspicious dates for funerals. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (85)
            
          
              ","EAP143/1/2/133","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"284","sang zang ze ji shu [early 20th century]","

        Digital images of sang zang ze ji shu, a book on picking auspicious dates for funerals. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (42)
            
          
              ","EAP143/1/2/134","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"285","liu shi nian qi yuan ji ri [20th century]","

        Digital images of liu shi nian qi yuan ji ri , a collection of auspicious dates in a sixty years cycle. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (50)
            
          
              ","EAP143/1/2/135","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"286","liu shi nian niang tai suo you ji ri [1972]","

        Digital images of liu shi nian niang tai suo you ji ri , a book on predicting fortune of pregenant women . Date: 1972. Author / scribe: Unknown.

                  
            
              
              View images from this file (24)
            
          
              ","EAP143/1/2/136","1 file","Manuscript","File","Sui","Shuishu, Sui","1972","Access is for research purposes only."
"287","liu shi long bei yao [20th century]","

        Digital images of liu shi long bei yao, a collection of auspicious dates in a sixty years cycle. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (78)
            
          
              ","EAP143/1/2/137","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"288","ji xiong shi xiang bei [20th century]","

        Digital images of ji xiong shi xiang bei, a book on predicting fortunes by natural signs. Date: 20th century. Author / scribe: Original creator unknown; copied by Wei Zunsan.

                  
            
              
              View images from this file (101)
            
          
              ","EAP143/1/2/138","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"289","zheng qi juan [20th century]","

        Digital images of zheng qi juan, a fundamental text for Shui priests containing general principles on achieving good fortune and avoiding bad spirits. Date: 20th century. Author / scribe: Original creator unknown; copied by Wei Rongzhang.

                  
            
              
              View images from this file (18)
            
          
              ","EAP143/1/2/139","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"290","zong he ji xiong [1970s]","

        Digital images of zong he ji xiong, a collection of good and bad days for various purposes. Date: 1970s. Author / scribe: Original creator unknown; copied by Wei Rongzhang.

                  
            
              
              View images from this file (16)
            
          
              ","EAP143/1/2/140","1 file","Manuscript","File","Sui","Shuishu, Sui","1970s","Access is for research purposes only."
"291","zuo zhao ji xiong bing he sha shang ji jiu qiong [1974]","

        Digital images of zuo zhao ji xiong bing he sha shang ji jiu qiong, a book on predicting good or bad fortunes caused by constructing stoves, and means to hurt or even deprive one's life brought by bad fortune. Date: 1974. Author / scribe: Original creator unknown; copied by Wei Rongzhang.

                  
            
              
              View images from this file (21)
            
          
              ","EAP143/1/2/141","1 file","Manuscript","File","Sui","Shuishu, Sui","1974","Access is for research purposes only."
"292","zheng qi juan [1970s]","

        Digital images of zheng qi juan, a fundamental text for Shui priests containing general principles on achieving good fortune and avoiding bad spirits. Date: 1970s. Author / scribe: Original creator unknown; copied by Wei Rongzhang.

                  
            
              
              View images from this file (11)
            
          
              ","EAP143/1/2/142","1 file","Manuscript","File","Sui","Shuishu, Sui","1970s","Access is for research purposes only."
"293","zhong da huo [1957]","

        Digital images of zhong da huo, a fundamental text for Shui priests. Date: 1957. Author / scribe: Unknown.

                  
            
              
              View images from this file (17)
            
          
              ","EAP143/1/2/143","1 file","Manuscript","File","Sui","Shuishu, Sui","1957","Access is for research purposes only."
"294","zheng qi gang yao [early 20th century]","

        Digital images of zheng qi gang yao, a fundamental text for Shui priests containing general principles on achieving good fortune and avoiding bad spirits. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (41)
            
          
              ","EAP143/1/2/144","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"295","xiu zao hun yin ze ri [early 20th century]","

        Digital images of xiu zao hun yin ze ri, a book on picking dates for constructing houses and for wedding. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (38)
            
          
              ","EAP143/1/2/145","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"296","shi yong ji yi [early 20th century]","

        Digital images of shi yong ji yi, a collection of auspicious dates for all purposes. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (17)
            
          
              ","EAP143/1/2/146","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"297","sang zang shi yao [early 20th century]","

        Digital images of sang zang shi yao, a book on important issues in funeral. Date: early 20th century. Author / scribe: Original creator unknown; copied by Wei Zunsan.

                  
            
              
              View images from this file (35)
            
          
              ","EAP143/1/2/147","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"298","chu guan ru lian fang shi ji [early 20th century]","

        Digital images of chu guan ru lian fang shi ji, a book used in funeral. Date: early 20th century. Author / scribe: Original creator unknown; copied by Wei Zunsan.

                  
            
              
              View images from this file (44)
            
          
              ","EAP143/1/2/148","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"299","zhang jue fa [1949]","

        Digital images of zhang jue fa, a textbook on gestures in performance, especially in dealing with bad spirits. Date: 1949. Author / scribe: Original creator unknown; copied by Yongqing.

                  
            
              
              View images from this file (14)
            
          
              ","EAP143/1/2/149","1 file","Manuscript","File","Sui","Shuishu, Sui","1949","Access is for research purposes only."
"300","xin you nian [early 20th century]","

        Digital images of xin you nian, a book on picking auspicious dates for funerals. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (23)
            
          
              ","EAP143/1/2/150","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"301","sang zang quan shu [20th century]","

        Digital images of sang zang quan shu, a complete guideline for funerals. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (28)
            
          
              ","EAP143/1/2/151","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"302","fan shu tong yong [1948]","

        Digital images of fan shu tong yong, a book on witchcrafts; it is classified as ""black book"". Date: 1948. Author / scribe: Original creator unknown; copied by Pan family.

                  
            
              
              View images from this file (18)
            
          
              ","EAP143/1/2/152","1 file","Manuscript","File","Sui","Shuishu, Sui","1948","Access is for research purposes only."
"303","li xin fang ze ri yong shu [20th century]","

        Digital images of li xin fang ze ri yong shu, a book on picking auspicious dates for constructing new houses. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (19)
            
          
              ","EAP143/1/2/153","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"304","sang zang ze ri shu [20th century]","

        Digital images of sang zang ze ri shu, a book on picking auspicious dates for funerals. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (31)
            
          
              ","EAP143/1/2/154","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"305","zheng qi gang yao [20th century]","

        Digital images of zheng qi gang yao, a fundamental text for Shui priests containing general principles on achieving good fortune and avoiding bad spirits. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (27)
            
          
              ","EAP143/1/2/155","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"306","zheng qi gang yao [20th century]","

        Digital images of zheng qi gang yao, a fundamental text for Shui priests containing general principles on achieving good fortune and avoiding bad spirits. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (29)
            
          
              ","EAP143/1/2/156","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"307","zong he ze ji shu [20th century]","

        Digital images of zong he ze ji shu, a book on picking auspicious dates for various purposes. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (22)
            
          
              ","EAP143/1/2/157","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"308","si bai er shi tan lang [20th century]","

        Digital images of si bai er shi tan lang, a book used by local priest Shui master. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (72)
            
          
              ","EAP143/1/2/158","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"309","xiao er sheng ri yong shu [20th century]","

        Digital images of xiao er sheng ri yong shu, a book on predicting a child's future based on his/her birth date. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (8)
            
          
              ","EAP143/1/2/159","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"310","xing xiang ze ri shu [19th century]","

        Digital images of xing xiang ze ri shu, a book on picking auspicious dates by astrology. Date: 19th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (32)
            
          
              ","EAP143/1/2/160","1 file","Manuscript","File","Sui","Shuishu, Sui","19th century","Access is for research purposes only."
"311","an tie jia he po dan yong ben [20th century]","

        Digital images of an tie jia he po dan yong ben, a book on building iron fense on auspicious date. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (14)
            
          
              ","EAP143/1/2/161","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"312","zong he ze ji shu [20th century]","

        Digital images of zong he ze ji shu, a book on picking auspicious dates for various purposes. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (21)
            
          
              ","EAP143/1/2/162","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"313","lan men yong shu [20th century]","

        Digital images of lan men yong shu, a book on how to keep evils away from the door. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (18)
            
          
              ","EAP143/1/2/163","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"314","zong he ji xiong [early 20th century]","

        Digital images of zong he ji xiong, a collection of good and bad days for various purposes. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (23)
            
          
              ","EAP143/1/2/164","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"315","er shi ba xiu [20th century]","

        Digital images of er shi ba xiu, a book on astrology. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (5)
            
          
              ","EAP143/1/2/165","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"316","sang zang kai fang [early 20th century]","

        Digital images of sang zang kai fang, a book used in funerals. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (15)
            
          
              ","EAP143/1/2/166","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"317","quan gong ben [20th century]","

        Digital images of quan gong ben, a book used by local priest Shui master. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (13)
            
          
              ","EAP143/1/2/167","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"318","sang zang ze ji shu [20th century]","

        Digital images of sang zang ze ji shu, a book on picking auspicious dates for funerals. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (65)
            
          
              ","EAP143/1/2/168","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"319","sang zang ze ji shu [20th century]","

        Digital images of sang zang ze ji shu, a book on picking auspicious dates for funerals. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (63)
            
          
              ","EAP143/1/2/169","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"320","dang gui yong gui shu [early 20th century]","

        Digital images of dang gui yong gui shu, a book on how to defend from evils and employ evils. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (19)
            
          
              ","EAP143/1/2/170","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"321","fang gui yong gui shu [early 20th century]","

        Digital images of fang gui yong gui shu, a book on how to defend from evils and employ evils. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (29)
            
          
              ","EAP143/1/2/171","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"322","dang gui yong gui shu [early 20th century]","

        Digital images of dang gui yong gui shu, a book on defending demons and having demons worked for Shaman's will. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (17)
            
          
              ","EAP143/1/2/172","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"323","zang zao ze ji shu [20th century]","

        Digital images of zang zao ze ji shu, a book on picking auspicious dates for funerals and building tombs. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (26)
            
          
              ","EAP143/1/2/173","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"324","tan ju juan [20th century]","

        Digital images of tan ju juan, a book on picking auspicious dates for funerals and building tombs. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (24)
            
          
              ","EAP143/1/2/174","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"325","dang gui yong gui shu [early 20th century]","

        Digital images of dang gui yong gui shu, a book on defending demons and having demons worked for Shaman's will. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (19)
            
          
              ","EAP143/1/2/175","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"326","chao du yong shu [early 20th century]","

        Digital images of chao du yong shu, a book on how to guide a dead's spirit back to his homeland. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (30)
            
          
              ","EAP143/1/2/176","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"327","sang zang ze ji shu [20th century]","

        Digital images of sang zang ze ji shu, a book on picking auspicious dates for funerals. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (35)
            
          
              ","EAP143/1/2/177","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"328","ren chen shen si ding xiong [20th century]","

        Digital images of ren chen shen si ding xiong, a book on picking auspicious dates for funerals. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (34)
            
          
              ","EAP143/1/2/178","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"329","ji mao nian yue shi [early 20th century]","

        Digital images of ji mao nian yue shi, a book on picking auspicious dates for funerals. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (16)
            
          
              ","EAP143/1/2/179","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"330","xiao er guan sha dui zhao yong shu [early 20th century]","

        Digital images of xiao er guan sha dui zhao yong shu, a book to check various causes for children's illness. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (22)
            
          
              ","EAP143/1/2/180","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"331","sang zang ze ji shu [late 19th century]","

        Digital images of sang zang ze ji shu, a book on picking auspicious dates for funerals. Date: late 19th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (31)
            
          
              ","EAP143/1/2/181","1 file","Manuscript","File","Sui","Shuishu, Sui","Late 19th century","Access is for research purposes only."
"332","sang zang ze ji shu [late 19th century]","

        Digital images of sang zang ze ji shu, a book on picking auspicious dates for funerals. Date: late 19th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (25)
            
          
              ","EAP143/1/2/182","1 file","Manuscript","File","Sui","Shuishu, Sui","Late 19th century","Access is for research purposes only."
"333","dan pu yong shu [early 20th century]","

        Digital images of dan pu yong shu, a book on divining by eggs. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (20)
            
          
              ","EAP143/1/2/183","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"334","jian zao ze ji shu [early 20th century]","

        Digital images of jian zao ze ji shu, a book on picking auspicious dates for constructing new houses. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (16)
            
          
              ","EAP143/1/2/184","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"335","fang gui yong gui shu [early 20th century]","

        Digital images of fang gui yong gui shu, a book on how to defend from evils and employ evils. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (28)
            
          
              ","EAP143/1/2/185","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"336","Zheng qi juan bei yao [early 20th century]","

        Digital images of Zheng qi juan bei yao, a fundamental text for Shui priests containing general principles on achieving good fortune and avoiding bad spirits. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (33)
            
          
              ","EAP143/1/2/186","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"337","zong he ze ji shu [19th century]","

        Digital images of zong he ze ji shu, a book on picking auspicious dates for various purposes. Date: 19th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (23)
            
          
              ","EAP143/1/2/187","1 file","Manuscript","File","Sui","Shuishu, Sui","19th century","Access is for research purposes only."
"338","gui shui chou [20th century]","

        Digital images of gui shui chou, a book on picking auspicious dates for various purposes. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (29)
            
          
              ","EAP143/1/2/188","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"339","zong he ze ji shu [20th century]","

        Digital images of zong he ze ji shu, a book on picking auspicious dates for various purposes. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (40)
            
          
              ","EAP143/1/2/189","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"340","zong he ze ji shu [20th century]","

        Digital images of zong he ze ji shu, a book on picking auspicious dates for various purposes. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (12)
            
          
              ","EAP143/1/2/190","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"341","zong he ze ji shu [early 20th century]","

        Digital images of zong he ze ji shu, a book on picking auspicious dates for various purposes. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (23)
            
          
              ","EAP143/1/2/191","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"342","shen zi wei nian [early 20th century]","

        Digital images of shen zi wei nian, a book on picking auspicious dates for funerals. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (6)
            
          
              ","EAP143/1/2/192","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"343","ji zu yong shu [early 20th century]","

        Digital images of ji zu yong shu, a book used in worshiping ancestors. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (18)
            
          
              ","EAP143/1/2/193","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"344","sang zang ze ji shu [20th century]","

        Digital images of sang zang ze ji shu, a book on picking auspicious dates for funerals. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (30)
            
          
              ","EAP143/1/2/194","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"345","xing xiang ze ri shu [20th century]","

        Digital images of xing xiang ze ri shu, a book on picking auspicious dates by astrology. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (30)
            
          
              ","EAP143/1/2/195","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"346","zong he ze ji shu [20th century]","

        Digital images of zong he ze ji shu, a book on picking auspicious dates for various purposes. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (21)
            
          
              ","EAP143/1/2/196","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"347","zong he ze ji shu [20th century]","

        Digital images of zong he ze ji shu, a book on picking auspicious dates for various purposes. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (31)
            
          
              ","EAP143/1/2/197","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"348","shen zi wei nian zi yue ji [19th century]","

        Digital images of shen zi wei nian zi yue ji, a book on picking auspicious dates for various purposes. Date: 19th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (23)
            
          
              ","EAP143/1/2/198","1 file","Manuscript","File","Sui","Shuishu, Sui","19th century","Access is for research purposes only."
"349","zang zao ze ji shu [20th century]","

        Digital images of zang zao ze ji shu, a book on picking auspicious dates for funerals. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (22)
            
          
              ","EAP143/1/2/199","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"350","zi wu mao yin nian [late 19th century]","

        Digital images of zi wu mao yin nian, a book on picking auspicious dates for funerals. Date: late 19th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (41)
            
          
              ","EAP143/1/2/200","1 file","Manuscript","File","Sui","Shuishu, Sui","Late 19th century","Access is for research purposes only."
"351","jia zi nian ji [19th century]","

        Digital images of jia zi nian ji, a book on picking auspicious dates by astrology. Date: 19th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (30)
            
          
              ","EAP143/1/2/201","1 file","Manuscript","File","Sui","Shuishu, Sui","19th century","Access is for research purposes only."
"352","jia zi nian [20th century]","

        Digital images of jia zi nian, a book on picking auspicious dates for various purposes. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (50)
            
          
              ","EAP143/1/2/202","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"353","sheng nian ren [early 20th century]","

        Digital images of sheng nian ren, a future-telling book based on calculating one's birth date. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (29)
            
          
              ","EAP143/1/2/203","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"354","jia zi chen san wang geng wu chen ri [19th century]","

        Digital images of jia zi chen san wang geng wu chen ri, a book on picking auspicious dates for funerals. Date: 19th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (17)
            
          
              ","EAP143/1/2/204","1 file","Manuscript","File","Sui","Shuishu, Sui","19th century","Access is for research purposes only."
"355","chao du yong shu [early 20th century]","

        Digital images of chao du yong shu, a book on how to guide a dead's spirit back to his homeland. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (19)
            
          
              ","EAP143/1/2/205","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"356","cun men shu bian yong [early 20th century]","

        Digital images of cun men shu bian yong, a book used by local priest Shui master, usually a collection of selected texts from various sources. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (19)
            
          
              ","EAP143/1/2/206","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"357","zang zao ze ji shu [20th century]","

        Digital images of zang zao ze ji shu, a book on picking auspicious dates for funerals and building tombs. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (19)
            
          
              ","EAP143/1/2/207","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"358","zang zao ze ji shu [20th century]","

        Digital images of zang zao ze ji shu, a book on picking auspicious dates for funerals and building tombs. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (36)
            
          
              ","EAP143/1/2/208","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"359","Zheng qi juan bei yao [20th century]","

        Digital images of Zheng qi juan bei yao, a fundamental text for Shui priests containing general principles on achieving good fortune and avoiding bad spirits. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (34)
            
          
              ","EAP143/1/2/209","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"360","zang zao ze ji shu [20th century]","

        Digital images of zang zao ze ji shu, a book on picking auspicious dates for funerals and building tombs. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (19)
            
          
              ","EAP143/1/2/210","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"361","zang zao ze ji shu [20th century]","

        Digital images of zang zao ze ji shu, a book on picking auspicious dates for funerals and building tombs. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (19)
            
          
              ","EAP143/1/2/211","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"362","Zheng qi juan bei yao [20th century]","

        Digital images of Zheng qi juan bei yao, a fundamental text for Shui priests containing general principles on achieving good fortune and avoiding bad spirits. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (18)
            
          
              ","EAP143/1/2/212","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"363","sang zang tui gong [20th century]","

        Digital images of sang zang tui gong, a book on picking dates for funeral by astrological methods. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (16)
            
          
              ","EAP143/1/2/213","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"364","zheng qi juan bei yao [20th century]","

        Digital images of zheng qi juan bei yao, a fundamental text for Shui priests containing general principles on achieving good fortune and avoiding bad spirits. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (18)
            
          
              ","EAP143/1/2/214","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"365","zheng qi juan bei yao [20th century]","

        Digital images of zheng qi juan bei yao, a fundamental text for Shui priests containing general principles on achieving good fortune and avoiding bad spirits. Date: 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (19)
            
          
              ","EAP143/1/2/215","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"366","zang zao ze ji shu [20th century]","

        Digital images of zang zao ze ji shu, a book on picking auspicious dates for funerals and building tombs. Date: 20th century. Author / scribe: Original creator unknown; copied by Meng Qizhang.

                  
            
              
              View images from this file (37)
            
          
              ","EAP143/1/2/216","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
"367","zang zao ze ji shu [20th century]","

        Digital images of zang zao ze ji shu, a book on picking auspicious dates for funerals and building tombs. Date: 20th century. Author / scribe: Original creator unknown; copied by Meng Qizhang.

                  
            
              
              View images from this file (17)
            
          
              ","EAP143/1/2/217","1 file","Manuscript","File","Sui","Shuishu, Sui","20th century","Access is for research purposes only."
