"","final.image.url","image.name"
"655","https://images.eap.bl.uk/EAP727/EAP727_1_63/4.jp2/info.json","EAP727_1_63/4"
"656","https://images.eap.bl.uk/EAP727/EAP727_1_63/5.jp2/info.json","EAP727_1_63/5"
"657","https://images.eap.bl.uk/EAP727/EAP727_1_63/6.jp2/info.json","EAP727_1_63/6"
"658","https://images.eap.bl.uk/EAP727/EAP727_1_64/1.jp2/info.json","EAP727_1_64/1"
"659","https://images.eap.bl.uk/EAP727/EAP727_1_64/2.jp2/info.json","EAP727_1_64/2"
"660","https://images.eap.bl.uk/EAP727/EAP727_1_64/3.jp2/info.json","EAP727_1_64/3"
"661","https://images.eap.bl.uk/EAP727/EAP727_1_64/4.jp2/info.json","EAP727_1_64/4"
"662","https://images.eap.bl.uk/EAP727/EAP727_1_64/5.jp2/info.json","EAP727_1_64/5"
"663","https://images.eap.bl.uk/EAP727/EAP727_1_64/6.jp2/info.json","EAP727_1_64/6"
"664","https://images.eap.bl.uk/EAP727/EAP727_1_64/7.jp2/info.json","EAP727_1_64/7"
"665","https://images.eap.bl.uk/EAP727/EAP727_1_64/8.jp2/info.json","EAP727_1_64/8"
"666","https://images.eap.bl.uk/EAP727/EAP727_1_65/1.jp2/info.json","EAP727_1_65/1"
"667","https://images.eap.bl.uk/EAP727/EAP727_1_65/2.jp2/info.json","EAP727_1_65/2"
"668","https://images.eap.bl.uk/EAP727/EAP727_1_65/3.jp2/info.json","EAP727_1_65/3"
"669","https://images.eap.bl.uk/EAP727/EAP727_1_65/4.jp2/info.json","EAP727_1_65/4"
"670","https://images.eap.bl.uk/EAP727/EAP727_1_65/5.jp2/info.json","EAP727_1_65/5"
"671","https://images.eap.bl.uk/EAP727/EAP727_1_65/6.jp2/info.json","EAP727_1_65/6"
"672","https://images.eap.bl.uk/EAP727/EAP727_1_65/7.jp2/info.json","EAP727_1_65/7"
"673","https://images.eap.bl.uk/EAP727/EAP727_1_65/8.jp2/info.json","EAP727_1_65/8"
"674","https://images.eap.bl.uk/EAP727/EAP727_1_65/9.jp2/info.json","EAP727_1_65/9"
"675","https://images.eap.bl.uk/EAP727/EAP727_1_65/10.jp2/info.json","EAP727_1_65/10"
"676","https://images.eap.bl.uk/EAP727/EAP727_1_65/11.jp2/info.json","EAP727_1_65/11"
"677","https://images.eap.bl.uk/EAP727/EAP727_1_65/12.jp2/info.json","EAP727_1_65/12"
"678","https://images.eap.bl.uk/EAP727/EAP727_1_65/13.jp2/info.json","EAP727_1_65/13"
"679","https://images.eap.bl.uk/EAP727/EAP727_1_65/14.jp2/info.json","EAP727_1_65/14"
"680","https://images.eap.bl.uk/EAP727/EAP727_1_66/1.jp2/info.json","EAP727_1_66/1"
"681","https://images.eap.bl.uk/EAP727/EAP727_1_66/2.jp2/info.json","EAP727_1_66/2"
"682","https://images.eap.bl.uk/EAP727/EAP727_1_66/3.jp2/info.json","EAP727_1_66/3"
"683","https://images.eap.bl.uk/EAP727/EAP727_1_66/4.jp2/info.json","EAP727_1_66/4"
"684","https://images.eap.bl.uk/EAP727/EAP727_1_66/5.jp2/info.json","EAP727_1_66/5"
"685","https://images.eap.bl.uk/EAP727/EAP727_1_66/6.jp2/info.json","EAP727_1_66/6"
"686","https://images.eap.bl.uk/EAP727/EAP727_1_66/7.jp2/info.json","EAP727_1_66/7"
"687","https://images.eap.bl.uk/EAP727/EAP727_1_66/8.jp2/info.json","EAP727_1_66/8"
"688","https://images.eap.bl.uk/EAP727/EAP727_1_67/1.jp2/info.json","EAP727_1_67/1"
"689","https://images.eap.bl.uk/EAP727/EAP727_1_67/2.jp2/info.json","EAP727_1_67/2"
"690","https://images.eap.bl.uk/EAP727/EAP727_1_67/3.jp2/info.json","EAP727_1_67/3"
"691","https://images.eap.bl.uk/EAP727/EAP727_1_67/4.jp2/info.json","EAP727_1_67/4"
"692","https://images.eap.bl.uk/EAP727/EAP727_1_67/5.jp2/info.json","EAP727_1_67/5"
"693","https://images.eap.bl.uk/EAP727/EAP727_1_67/6.jp2/info.json","EAP727_1_67/6"
"694","https://images.eap.bl.uk/EAP727/EAP727_1_67/7.jp2/info.json","EAP727_1_67/7"
"695","https://images.eap.bl.uk/EAP727/EAP727_1_67/8.jp2/info.json","EAP727_1_67/8"
"696","https://images.eap.bl.uk/EAP727/EAP727_1_67/9.jp2/info.json","EAP727_1_67/9"
"697","https://images.eap.bl.uk/EAP727/EAP727_1_67/10.jp2/info.json","EAP727_1_67/10"
"698","https://images.eap.bl.uk/EAP727/EAP727_1_67/11.jp2/info.json","EAP727_1_67/11"
"699","https://images.eap.bl.uk/EAP727/EAP727_1_67/12.jp2/info.json","EAP727_1_67/12"
"700","https://images.eap.bl.uk/EAP727/EAP727_1_68/1.jp2/info.json","EAP727_1_68/1"
"701","https://images.eap.bl.uk/EAP727/EAP727_1_68/2.jp2/info.json","EAP727_1_68/2"
"702","https://images.eap.bl.uk/EAP727/EAP727_1_68/3.jp2/info.json","EAP727_1_68/3"
"703","https://images.eap.bl.uk/EAP727/EAP727_1_68/4.jp2/info.json","EAP727_1_68/4"
"704","https://images.eap.bl.uk/EAP727/EAP727_1_69/1.jp2/info.json","EAP727_1_69/1"
"705","https://images.eap.bl.uk/EAP727/EAP727_1_69/2.jp2/info.json","EAP727_1_69/2"
"706","https://images.eap.bl.uk/EAP727/EAP727_1_69/3.jp2/info.json","EAP727_1_69/3"
"707","https://images.eap.bl.uk/EAP727/EAP727_1_69/4.jp2/info.json","EAP727_1_69/4"
"708","https://images.eap.bl.uk/EAP727/EAP727_1_69/5.jp2/info.json","EAP727_1_69/5"
"709","https://images.eap.bl.uk/EAP727/EAP727_1_69/6.jp2/info.json","EAP727_1_69/6"
"710","https://images.eap.bl.uk/EAP727/EAP727_1_69/7.jp2/info.json","EAP727_1_69/7"
"711","https://images.eap.bl.uk/EAP727/EAP727_1_69/8.jp2/info.json","EAP727_1_69/8"
"712","https://images.eap.bl.uk/EAP727/EAP727_1_69/9.jp2/info.json","EAP727_1_69/9"
"713","https://images.eap.bl.uk/EAP727/EAP727_1_69/10.jp2/info.json","EAP727_1_69/10"
"714","https://images.eap.bl.uk/EAP727/EAP727_1_69/11.jp2/info.json","EAP727_1_69/11"
"715","https://images.eap.bl.uk/EAP727/EAP727_1_69/12.jp2/info.json","EAP727_1_69/12"
"716","https://images.eap.bl.uk/EAP727/EAP727_1_69/13.jp2/info.json","EAP727_1_69/13"
"717","https://images.eap.bl.uk/EAP727/EAP727_1_69/14.jp2/info.json","EAP727_1_69/14"
"718","https://images.eap.bl.uk/EAP727/EAP727_1_69/15.jp2/info.json","EAP727_1_69/15"
"719","https://images.eap.bl.uk/EAP727/EAP727_1_69/16.jp2/info.json","EAP727_1_69/16"
"720","https://images.eap.bl.uk/EAP727/EAP727_1_69/17.jp2/info.json","EAP727_1_69/17"
"721","https://images.eap.bl.uk/EAP727/EAP727_1_69/18.jp2/info.json","EAP727_1_69/18"
"722","https://images.eap.bl.uk/EAP727/EAP727_1_69/19.jp2/info.json","EAP727_1_69/19"
"723","https://images.eap.bl.uk/EAP727/EAP727_1_69/20.jp2/info.json","EAP727_1_69/20"
"724","https://images.eap.bl.uk/EAP727/EAP727_1_69/21.jp2/info.json","EAP727_1_69/21"
"725","https://images.eap.bl.uk/EAP727/EAP727_1_69/22.jp2/info.json","EAP727_1_69/22"
"726","https://images.eap.bl.uk/EAP727/EAP727_1_69/23.jp2/info.json","EAP727_1_69/23"
"727","https://images.eap.bl.uk/EAP727/EAP727_1_69/24.jp2/info.json","EAP727_1_69/24"
"728","https://images.eap.bl.uk/EAP727/EAP727_1_69/25.jp2/info.json","EAP727_1_69/25"
"729","https://images.eap.bl.uk/EAP727/EAP727_1_69/26.jp2/info.json","EAP727_1_69/26"
"730","https://images.eap.bl.uk/EAP727/EAP727_1_69/27.jp2/info.json","EAP727_1_69/27"
"731","https://images.eap.bl.uk/EAP727/EAP727_1_69/28.jp2/info.json","EAP727_1_69/28"
"732","https://images.eap.bl.uk/EAP727/EAP727_1_70/1.jp2/info.json","EAP727_1_70/1"
"733","https://images.eap.bl.uk/EAP727/EAP727_1_70/2.jp2/info.json","EAP727_1_70/2"
"734","https://images.eap.bl.uk/EAP727/EAP727_1_70/3.jp2/info.json","EAP727_1_70/3"
"735","https://images.eap.bl.uk/EAP727/EAP727_1_70/4.jp2/info.json","EAP727_1_70/4"
"736","https://images.eap.bl.uk/EAP727/EAP727_1_70/5.jp2/info.json","EAP727_1_70/5"
"737","https://images.eap.bl.uk/EAP727/EAP727_1_70/6.jp2/info.json","EAP727_1_70/6"
"738","https://images.eap.bl.uk/EAP727/EAP727_1_70/7.jp2/info.json","EAP727_1_70/7"
"739","https://images.eap.bl.uk/EAP727/EAP727_1_70/8.jp2/info.json","EAP727_1_70/8"
"740","https://images.eap.bl.uk/EAP727/EAP727_1_70/9.jp2/info.json","EAP727_1_70/9"
"741","https://images.eap.bl.uk/EAP727/EAP727_1_70/10.jp2/info.json","EAP727_1_70/10"
"742","https://images.eap.bl.uk/EAP727/EAP727_1_70/11.jp2/info.json","EAP727_1_70/11"
"743","https://images.eap.bl.uk/EAP727/EAP727_1_70/12.jp2/info.json","EAP727_1_70/12"
"744","https://images.eap.bl.uk/EAP727/EAP727_1_70/13.jp2/info.json","EAP727_1_70/13"
"745","https://images.eap.bl.uk/EAP727/EAP727_1_70/14.jp2/info.json","EAP727_1_70/14"
"746","https://images.eap.bl.uk/EAP727/EAP727_1_70/15.jp2/info.json","EAP727_1_70/15"
"747","https://images.eap.bl.uk/EAP727/EAP727_1_70/16.jp2/info.json","EAP727_1_70/16"
"748","https://images.eap.bl.uk/EAP727/EAP727_1_71/1.jp2/info.json","EAP727_1_71/1"
"749","https://images.eap.bl.uk/EAP727/EAP727_1_71/2.jp2/info.json","EAP727_1_71/2"
"750","https://images.eap.bl.uk/EAP727/EAP727_1_71/3.jp2/info.json","EAP727_1_71/3"
"751","https://images.eap.bl.uk/EAP727/EAP727_1_71/4.jp2/info.json","EAP727_1_71/4"
"752","https://images.eap.bl.uk/EAP727/EAP727_1_72/1.jp2/info.json","EAP727_1_72/1"
"753","https://images.eap.bl.uk/EAP727/EAP727_1_72/2.jp2/info.json","EAP727_1_72/2"
"754","https://images.eap.bl.uk/EAP727/EAP727_1_72/3.jp2/info.json","EAP727_1_72/3"
"755","https://images.eap.bl.uk/EAP727/EAP727_1_72/4.jp2/info.json","EAP727_1_72/4"
"756","https://images.eap.bl.uk/EAP727/EAP727_1_72/5.jp2/info.json","EAP727_1_72/5"
"757","https://images.eap.bl.uk/EAP727/EAP727_1_72/6.jp2/info.json","EAP727_1_72/6"
"758","https://images.eap.bl.uk/EAP727/EAP727_1_72/7.jp2/info.json","EAP727_1_72/7"
"759","https://images.eap.bl.uk/EAP727/EAP727_1_72/8.jp2/info.json","EAP727_1_72/8"
"760","https://images.eap.bl.uk/EAP727/EAP727_1_72/9.jp2/info.json","EAP727_1_72/9"
"761","https://images.eap.bl.uk/EAP727/EAP727_1_72/10.jp2/info.json","EAP727_1_72/10"
"762","https://images.eap.bl.uk/EAP727/EAP727_1_72/11.jp2/info.json","EAP727_1_72/11"
"763","https://images.eap.bl.uk/EAP727/EAP727_1_72/12.jp2/info.json","EAP727_1_72/12"
"764","https://images.eap.bl.uk/EAP727/EAP727_1_72/13.jp2/info.json","EAP727_1_72/13"
"765","https://images.eap.bl.uk/EAP727/EAP727_1_72/14.jp2/info.json","EAP727_1_72/14"
"766","https://images.eap.bl.uk/EAP727/EAP727_1_72/15.jp2/info.json","EAP727_1_72/15"
"767","https://images.eap.bl.uk/EAP727/EAP727_1_72/16.jp2/info.json","EAP727_1_72/16"
"768","https://images.eap.bl.uk/EAP727/EAP727_1_72/17.jp2/info.json","EAP727_1_72/17"
"769","https://images.eap.bl.uk/EAP727/EAP727_1_72/18.jp2/info.json","EAP727_1_72/18"
"770","https://images.eap.bl.uk/EAP727/EAP727_1_73/1.jp2/info.json","EAP727_1_73/1"
"771","https://images.eap.bl.uk/EAP727/EAP727_1_73/2.jp2/info.json","EAP727_1_73/2"
"772","https://images.eap.bl.uk/EAP727/EAP727_1_73/3.jp2/info.json","EAP727_1_73/3"
"773","https://images.eap.bl.uk/EAP727/EAP727_1_73/4.jp2/info.json","EAP727_1_73/4"
"774","https://images.eap.bl.uk/EAP727/EAP727_1_73/5.jp2/info.json","EAP727_1_73/5"
"775","https://images.eap.bl.uk/EAP727/EAP727_1_73/6.jp2/info.json","EAP727_1_73/6"
"776","https://images.eap.bl.uk/EAP727/EAP727_1_74/1.jp2/info.json","EAP727_1_74/1"
"777","https://images.eap.bl.uk/EAP727/EAP727_1_74/2.jp2/info.json","EAP727_1_74/2"
"778","https://images.eap.bl.uk/EAP727/EAP727_1_74/3.jp2/info.json","EAP727_1_74/3"
"779","https://images.eap.bl.uk/EAP727/EAP727_1_74/4.jp2/info.json","EAP727_1_74/4"
"780","https://images.eap.bl.uk/EAP727/EAP727_1_74/5.jp2/info.json","EAP727_1_74/5"
"781","https://images.eap.bl.uk/EAP727/EAP727_1_74/6.jp2/info.json","EAP727_1_74/6"
"782","https://images.eap.bl.uk/EAP727/EAP727_1_75/1.jp2/info.json","EAP727_1_75/1"
"783","https://images.eap.bl.uk/EAP727/EAP727_1_75/2.jp2/info.json","EAP727_1_75/2"
"784","https://images.eap.bl.uk/EAP727/EAP727_1_75/3.jp2/info.json","EAP727_1_75/3"
"785","https://images.eap.bl.uk/EAP727/EAP727_1_75/4.jp2/info.json","EAP727_1_75/4"
"786","https://images.eap.bl.uk/EAP727/EAP727_1_75/5.jp2/info.json","EAP727_1_75/5"
"787","https://images.eap.bl.uk/EAP727/EAP727_1_75/6.jp2/info.json","EAP727_1_75/6"
"788","https://images.eap.bl.uk/EAP727/EAP727_1_75/7.jp2/info.json","EAP727_1_75/7"
"789","https://images.eap.bl.uk/EAP727/EAP727_1_75/8.jp2/info.json","EAP727_1_75/8"
"790","https://images.eap.bl.uk/EAP727/EAP727_1_76/1.jp2/info.json","EAP727_1_76/1"
"791","https://images.eap.bl.uk/EAP727/EAP727_1_76/2.jp2/info.json","EAP727_1_76/2"
"792","https://images.eap.bl.uk/EAP727/EAP727_1_76/3.jp2/info.json","EAP727_1_76/3"
"793","https://images.eap.bl.uk/EAP727/EAP727_1_76/4.jp2/info.json","EAP727_1_76/4"
"794","https://images.eap.bl.uk/EAP727/EAP727_1_76/5.jp2/info.json","EAP727_1_76/5"
"795","https://images.eap.bl.uk/EAP727/EAP727_1_76/6.jp2/info.json","EAP727_1_76/6"
"796","https://images.eap.bl.uk/EAP727/EAP727_1_76/7.jp2/info.json","EAP727_1_76/7"
"797","https://images.eap.bl.uk/EAP727/EAP727_1_76/8.jp2/info.json","EAP727_1_76/8"
"798","https://images.eap.bl.uk/EAP727/EAP727_1_77/1.jp2/info.json","EAP727_1_77/1"
"799","https://images.eap.bl.uk/EAP727/EAP727_1_77/2.jp2/info.json","EAP727_1_77/2"
"800","https://images.eap.bl.uk/EAP727/EAP727_1_77/3.jp2/info.json","EAP727_1_77/3"
"801","https://images.eap.bl.uk/EAP727/EAP727_1_77/4.jp2/info.json","EAP727_1_77/4"
"802","https://images.eap.bl.uk/EAP727/EAP727_1_77/5.jp2/info.json","EAP727_1_77/5"
"803","https://images.eap.bl.uk/EAP727/EAP727_1_77/6.jp2/info.json","EAP727_1_77/6"
"804","https://images.eap.bl.uk/EAP727/EAP727_1_77/7.jp2/info.json","EAP727_1_77/7"
"805","https://images.eap.bl.uk/EAP727/EAP727_1_77/8.jp2/info.json","EAP727_1_77/8"
"806","https://images.eap.bl.uk/EAP727/EAP727_1_78/1.jp2/info.json","EAP727_1_78/1"
"807","https://images.eap.bl.uk/EAP727/EAP727_1_78/2.jp2/info.json","EAP727_1_78/2"
"808","https://images.eap.bl.uk/EAP727/EAP727_1_78/3.jp2/info.json","EAP727_1_78/3"
"809","https://images.eap.bl.uk/EAP727/EAP727_1_78/4.jp2/info.json","EAP727_1_78/4"
"810","https://images.eap.bl.uk/EAP727/EAP727_1_78/5.jp2/info.json","EAP727_1_78/5"
"811","https://images.eap.bl.uk/EAP727/EAP727_1_78/6.jp2/info.json","EAP727_1_78/6"
"812","https://images.eap.bl.uk/EAP727/EAP727_1_78/7.jp2/info.json","EAP727_1_78/7"
"813","https://images.eap.bl.uk/EAP727/EAP727_1_78/8.jp2/info.json","EAP727_1_78/8"
"814","https://images.eap.bl.uk/EAP727/EAP727_1_78/9.jp2/info.json","EAP727_1_78/9"
"815","https://images.eap.bl.uk/EAP727/EAP727_1_78/10.jp2/info.json","EAP727_1_78/10"
"816","https://images.eap.bl.uk/EAP727/EAP727_1_79/1.jp2/info.json","EAP727_1_79/1"
"817","https://images.eap.bl.uk/EAP727/EAP727_1_79/2.jp2/info.json","EAP727_1_79/2"
"818","https://images.eap.bl.uk/EAP727/EAP727_1_80/1.jp2/info.json","EAP727_1_80/1"
"819","https://images.eap.bl.uk/EAP727/EAP727_1_80/2.jp2/info.json","EAP727_1_80/2"
"820","https://images.eap.bl.uk/EAP727/EAP727_1_81/1.jp2/info.json","EAP727_1_81/1"
"821","https://images.eap.bl.uk/EAP727/EAP727_1_81/2.jp2/info.json","EAP727_1_81/2"
"822","https://images.eap.bl.uk/EAP727/EAP727_1_81/3.jp2/info.json","EAP727_1_81/3"
"823","https://images.eap.bl.uk/EAP727/EAP727_1_81/4.jp2/info.json","EAP727_1_81/4"
"824","https://images.eap.bl.uk/EAP727/EAP727_1_81/5.jp2/info.json","EAP727_1_81/5"
"825","https://images.eap.bl.uk/EAP727/EAP727_1_81/6.jp2/info.json","EAP727_1_81/6"
"826","https://images.eap.bl.uk/EAP727/EAP727_1_81/7.jp2/info.json","EAP727_1_81/7"
"827","https://images.eap.bl.uk/EAP727/EAP727_1_81/8.jp2/info.json","EAP727_1_81/8"
"828","https://images.eap.bl.uk/EAP727/EAP727_1_81/9.jp2/info.json","EAP727_1_81/9"
"829","https://images.eap.bl.uk/EAP727/EAP727_1_81/10.jp2/info.json","EAP727_1_81/10"
"830","https://images.eap.bl.uk/EAP727/EAP727_1_81/11.jp2/info.json","EAP727_1_81/11"
"831","https://images.eap.bl.uk/EAP727/EAP727_1_81/12.jp2/info.json","EAP727_1_81/12"
"832","https://images.eap.bl.uk/EAP727/EAP727_1_81/13.jp2/info.json","EAP727_1_81/13"
"833","https://images.eap.bl.uk/EAP727/EAP727_1_81/14.jp2/info.json","EAP727_1_81/14"
"834","https://images.eap.bl.uk/EAP727/EAP727_1_82/1.jp2/info.json","EAP727_1_82/1"
"835","https://images.eap.bl.uk/EAP727/EAP727_1_82/2.jp2/info.json","EAP727_1_82/2"
"836","https://images.eap.bl.uk/EAP727/EAP727_1_82/3.jp2/info.json","EAP727_1_82/3"
"837","https://images.eap.bl.uk/EAP727/EAP727_1_82/4.jp2/info.json","EAP727_1_82/4"
"838","https://images.eap.bl.uk/EAP727/EAP727_1_82/5.jp2/info.json","EAP727_1_82/5"
"839","https://images.eap.bl.uk/EAP727/EAP727_1_82/6.jp2/info.json","EAP727_1_82/6"
"840","https://images.eap.bl.uk/EAP727/EAP727_1_82/7.jp2/info.json","EAP727_1_82/7"
"841","https://images.eap.bl.uk/EAP727/EAP727_1_82/8.jp2/info.json","EAP727_1_82/8"
"842","https://images.eap.bl.uk/EAP727/EAP727_1_82/9.jp2/info.json","EAP727_1_82/9"
"843","https://images.eap.bl.uk/EAP727/EAP727_1_82/10.jp2/info.json","EAP727_1_82/10"
"844","https://images.eap.bl.uk/EAP727/EAP727_1_82/11.jp2/info.json","EAP727_1_82/11"
"845","https://images.eap.bl.uk/EAP727/EAP727_1_82/12.jp2/info.json","EAP727_1_82/12"
"846","https://images.eap.bl.uk/EAP727/EAP727_1_82/13.jp2/info.json","EAP727_1_82/13"
"847","https://images.eap.bl.uk/EAP727/EAP727_1_82/14.jp2/info.json","EAP727_1_82/14"
"848","https://images.eap.bl.uk/EAP727/EAP727_1_82/15.jp2/info.json","EAP727_1_82/15"
"849","https://images.eap.bl.uk/EAP727/EAP727_1_82/16.jp2/info.json","EAP727_1_82/16"
"850","https://images.eap.bl.uk/EAP727/EAP727_1_82/17.jp2/info.json","EAP727_1_82/17"
"851","https://images.eap.bl.uk/EAP727/EAP727_1_82/18.jp2/info.json","EAP727_1_82/18"
"852","https://images.eap.bl.uk/EAP727/EAP727_1_82/19.jp2/info.json","EAP727_1_82/19"
"853","https://images.eap.bl.uk/EAP727/EAP727_1_82/20.jp2/info.json","EAP727_1_82/20"
"854","https://images.eap.bl.uk/EAP727/EAP727_1_83/1.jp2/info.json","EAP727_1_83/1"
"855","https://images.eap.bl.uk/EAP727/EAP727_1_83/2.jp2/info.json","EAP727_1_83/2"
"856","https://images.eap.bl.uk/EAP727/EAP727_1_83/3.jp2/info.json","EAP727_1_83/3"
"857","https://images.eap.bl.uk/EAP727/EAP727_1_83/4.jp2/info.json","EAP727_1_83/4"
"858","https://images.eap.bl.uk/EAP727/EAP727_1_83/5.jp2/info.json","EAP727_1_83/5"
"859","https://images.eap.bl.uk/EAP727/EAP727_1_83/6.jp2/info.json","EAP727_1_83/6"
"860","https://images.eap.bl.uk/EAP727/EAP727_1_83/7.jp2/info.json","EAP727_1_83/7"
"861","https://images.eap.bl.uk/EAP727/EAP727_1_83/8.jp2/info.json","EAP727_1_83/8"
"862","https://images.eap.bl.uk/EAP727/EAP727_1_83/9.jp2/info.json","EAP727_1_83/9"
"863","https://images.eap.bl.uk/EAP727/EAP727_1_83/10.jp2/info.json","EAP727_1_83/10"
"864","https://images.eap.bl.uk/EAP727/EAP727_1_83/11.jp2/info.json","EAP727_1_83/11"
"865","https://images.eap.bl.uk/EAP727/EAP727_1_83/12.jp2/info.json","EAP727_1_83/12"
"866","https://images.eap.bl.uk/EAP727/EAP727_1_83/13.jp2/info.json","EAP727_1_83/13"
"867","https://images.eap.bl.uk/EAP727/EAP727_1_83/14.jp2/info.json","EAP727_1_83/14"
"868","https://images.eap.bl.uk/EAP727/EAP727_1_83/15.jp2/info.json","EAP727_1_83/15"
"869","https://images.eap.bl.uk/EAP727/EAP727_1_83/16.jp2/info.json","EAP727_1_83/16"
"870","https://images.eap.bl.uk/EAP727/EAP727_1_83/17.jp2/info.json","EAP727_1_83/17"
"871","https://images.eap.bl.uk/EAP727/EAP727_1_83/18.jp2/info.json","EAP727_1_83/18"
"872","https://images.eap.bl.uk/EAP727/EAP727_1_83/19.jp2/info.json","EAP727_1_83/19"
"873","https://images.eap.bl.uk/EAP727/EAP727_1_83/20.jp2/info.json","EAP727_1_83/20"
"874","https://images.eap.bl.uk/EAP727/EAP727_1_83/21.jp2/info.json","EAP727_1_83/21"
"875","https://images.eap.bl.uk/EAP727/EAP727_1_83/22.jp2/info.json","EAP727_1_83/22"
"876","https://images.eap.bl.uk/EAP727/EAP727_1_83/23.jp2/info.json","EAP727_1_83/23"
"877","https://images.eap.bl.uk/EAP727/EAP727_1_83/24.jp2/info.json","EAP727_1_83/24"
"878","https://images.eap.bl.uk/EAP727/EAP727_1_83/25.jp2/info.json","EAP727_1_83/25"
"879","https://images.eap.bl.uk/EAP727/EAP727_1_83/26.jp2/info.json","EAP727_1_83/26"
"880","https://images.eap.bl.uk/EAP727/EAP727_1_83/27.jp2/info.json","EAP727_1_83/27"
"881","https://images.eap.bl.uk/EAP727/EAP727_1_83/28.jp2/info.json","EAP727_1_83/28"
"882","https://images.eap.bl.uk/EAP727/EAP727_1_83/29.jp2/info.json","EAP727_1_83/29"
"883","https://images.eap.bl.uk/EAP727/EAP727_1_83/30.jp2/info.json","EAP727_1_83/30"
"884","https://images.eap.bl.uk/EAP727/EAP727_1_83/31.jp2/info.json","EAP727_1_83/31"
"885","https://images.eap.bl.uk/EAP727/EAP727_1_83/32.jp2/info.json","EAP727_1_83/32"
"886","https://images.eap.bl.uk/EAP727/EAP727_1_83/33.jp2/info.json","EAP727_1_83/33"
"887","https://images.eap.bl.uk/EAP727/EAP727_1_83/34.jp2/info.json","EAP727_1_83/34"
"888","https://images.eap.bl.uk/EAP727/EAP727_1_83/35.jp2/info.json","EAP727_1_83/35"
"889","https://images.eap.bl.uk/EAP727/EAP727_1_83/36.jp2/info.json","EAP727_1_83/36"
"890","https://images.eap.bl.uk/EAP727/EAP727_1_83/37.jp2/info.json","EAP727_1_83/37"
"891","https://images.eap.bl.uk/EAP727/EAP727_1_83/38.jp2/info.json","EAP727_1_83/38"
"892","https://images.eap.bl.uk/EAP727/EAP727_1_83/39.jp2/info.json","EAP727_1_83/39"
"893","https://images.eap.bl.uk/EAP727/EAP727_1_83/40.jp2/info.json","EAP727_1_83/40"
"894","https://images.eap.bl.uk/EAP727/EAP727_1_83/41.jp2/info.json","EAP727_1_83/41"
"895","https://images.eap.bl.uk/EAP727/EAP727_1_83/42.jp2/info.json","EAP727_1_83/42"
"896","https://images.eap.bl.uk/EAP727/EAP727_1_83/43.jp2/info.json","EAP727_1_83/43"
"897","https://images.eap.bl.uk/EAP727/EAP727_1_83/44.jp2/info.json","EAP727_1_83/44"
"898","https://images.eap.bl.uk/EAP727/EAP727_1_83/45.jp2/info.json","EAP727_1_83/45"
"899","https://images.eap.bl.uk/EAP727/EAP727_1_83/46.jp2/info.json","EAP727_1_83/46"
"900","https://images.eap.bl.uk/EAP727/EAP727_1_83/47.jp2/info.json","EAP727_1_83/47"
"901","https://images.eap.bl.uk/EAP727/EAP727_1_83/48.jp2/info.json","EAP727_1_83/48"
"902","https://images.eap.bl.uk/EAP727/EAP727_1_83/49.jp2/info.json","EAP727_1_83/49"
"903","https://images.eap.bl.uk/EAP727/EAP727_1_83/50.jp2/info.json","EAP727_1_83/50"
"904","https://images.eap.bl.uk/EAP727/EAP727_1_83/51.jp2/info.json","EAP727_1_83/51"
"905","https://images.eap.bl.uk/EAP727/EAP727_1_83/52.jp2/info.json","EAP727_1_83/52"
"906","https://images.eap.bl.uk/EAP727/EAP727_1_84/1.jp2/info.json","EAP727_1_84/1"
"907","https://images.eap.bl.uk/EAP727/EAP727_1_84/2.jp2/info.json","EAP727_1_84/2"
"908","https://images.eap.bl.uk/EAP727/EAP727_1_84/3.jp2/info.json","EAP727_1_84/3"
"909","https://images.eap.bl.uk/EAP727/EAP727_1_84/4.jp2/info.json","EAP727_1_84/4"
"910","https://images.eap.bl.uk/EAP727/EAP727_1_84/5.jp2/info.json","EAP727_1_84/5"
"911","https://images.eap.bl.uk/EAP727/EAP727_1_84/6.jp2/info.json","EAP727_1_84/6"
"912","https://images.eap.bl.uk/EAP727/EAP727_1_84/7.jp2/info.json","EAP727_1_84/7"
"913","https://images.eap.bl.uk/EAP727/EAP727_1_84/8.jp2/info.json","EAP727_1_84/8"
"914","https://images.eap.bl.uk/EAP727/EAP727_1_84/9.jp2/info.json","EAP727_1_84/9"
"915","https://images.eap.bl.uk/EAP727/EAP727_1_84/10.jp2/info.json","EAP727_1_84/10"
"916","https://images.eap.bl.uk/EAP727/EAP727_1_84/11.jp2/info.json","EAP727_1_84/11"
"917","https://images.eap.bl.uk/EAP727/EAP727_1_84/12.jp2/info.json","EAP727_1_84/12"
"918","https://images.eap.bl.uk/EAP727/EAP727_1_84/13.jp2/info.json","EAP727_1_84/13"
"919","https://images.eap.bl.uk/EAP727/EAP727_1_84/14.jp2/info.json","EAP727_1_84/14"
"920","https://images.eap.bl.uk/EAP727/EAP727_1_85/1.jp2/info.json","EAP727_1_85/1"
"921","https://images.eap.bl.uk/EAP727/EAP727_1_85/2.jp2/info.json","EAP727_1_85/2"
"922","https://images.eap.bl.uk/EAP727/EAP727_1_85/3.jp2/info.json","EAP727_1_85/3"
