"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"104","Yongsheng han zu yin yue [1984-1985]","        Digital images of Yongsheng han zu yin yue, a collection of Dongjing music scores in jianpu notation from Yongsheng. The collected work is attributed to Jinyun Zhang; the document bears three date marks: August 1984, and Febraury 1985, which appears twice. There appear to be three different scores contained within the document. Each score has a written introduction.                                                          View images from this file (175)                                    ","EAP012/8/1/36","175 TIFF images","Score","File","Chinese","Han (Traditional)","1984-1985","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_36/1.jp2/full/!600,300/0/default.jpg"
"105","Xiangshan sheng dian si","        Digital images of a mimeograph copy of Xiangshan sheng dian si, a sutra for worship of the Goddess Guanyin. The sutra is thought to date from the early 19th century; the author is unknown. The date and creator of the mimeograph copy, and the original woodblock print, are unknown. The copying quality is quite poor in places, and the ink is faded.                                                          View images from this file (90)                                    ","EAP012/8/1/37","90 TIFF images","Manuscript","File","Chinese","Han (Traditional)","20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_37/1.jp2/full/!600,300/0/default.jpg"
"106","Xiangshan sheng dian wu","        Digital images of a mimeograph copy of Xiangshan sheng dian wu, a sutra for worship of the Goddess Guanyin. The sutra is thought to date from the early 19th century; the author is unknown. The date and creator of the mimeograph copy, and the original woodblock print, are unknown. The copying quality is quite poor in places, and the ink is faded.                                                          View images from this file (106)                                    ","EAP012/8/1/38","106 TIFF images","Manuscript","File","Chinese","Han (Traditional)","20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_38/1.jp2/full/!600,300/0/default.jpg"
"107","Xiangshan sheng dian liu","        Digital images of a mimeograph copy of Xiangshan sheng dian liu, a sutra for worship of the Goddess Guanyin. The sutra is thought to date from the early 19th century; the author is unknown. The date and creator of the mimeograph copy, and the original woodblock print, are unknown. The copying quality is quite poor in places, and the ink is faded.                                                          View images from this file (98)                                    ","EAP012/8/1/39","98 TIFF images","Manuscript","File","Chinese","Han (Traditional)","20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_39/1.jp2/full/!600,300/0/default.jpg"
"108","Jingdong min jian qi yue qu [1986]","        Digital images of Jingdong min jian qi yue qu, a booklet of Dongjing music scores in jianpu and gongche notation, originating from Jingdong County. The booklet dates from 1986; the creator(s) are unknown. The booklet contains written sections, diagrams of musical instruments and orchestral seating plans, and musical scores.                                                          View images from this file (97)                                    ","EAP012/8/1/40","55 TIFF images","Score","File","Chinese","Han (Traditional)","1986","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_40/1.jp2/full/!600,300/0/default.jpg"
"109","Lijiang naxi gu yue [November 1978]","        Digital images of a mimeograph copy of Lijiang naxi gu yue, a booklet containing music scores in jianpu notation for ancient Dongjing music originating from Lijiang County. The booklet dates from 1978; the creator(s) are unknown. The booklet consists of a written introduction, a key to the score, the score itself, and a written conclusion.                                                          View images from this file (74)                                    ","EAP012/8/1/41","72 TIFF images","Score","File","Chinese","Han (Traditional)","01 Nov 1978","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_41/1.jp2/full/!600,300/0/default.jpg"
"110","Tianji jing deng dong jing yin yue yi [early 20th century]","        Digital images of Tianji jing deng dong jing yin yue yi, a collection of Dongjing music scores in guqin notation. The scores are collected in a blue folder, and date from the early 20th century. Creator(s) unknown.                                                          View images from this file (60)                                    ","EAP012/8/1/42","60 TIFF images","Score","File","Chinese","Han (Traditional)","early 20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_42/1.jp2/full/!600,300/0/default.jpg"
"111","Tianji jing deng dong jing yin yue er [early 20th century]","        Digital images of Tianji jing deng dong jing yin yue er, a collection of Dongjing music scores in guqin notation, and research notes. The scores are mimeograph copies, and are accompanied by a key to the score written on note paper. These sheets are collected in a blue folder, and date from the early 20th century. Creator(s) unknown.                                                          View images from this file (62)                                    ","EAP012/8/1/43","59 TIFF images","Score","File","Chinese","Han (Traditional)","early 20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_43/1.jp2/full/!600,300/0/default.jpg"
"112","Xinping yi zu dai zu zi zhi xian dong jing yin yue xuan [1981]","        Digital images of Xinping yi zu dai zu zi zhi xian dong jing yin yue xuan, a booklet of selected Dongjing music scores in jianpu notation from Xinping County. The booklet is attributed to Wenqin Jiang, Liang Luo, Xuwu You, Chuhong Zhao and Fengxi Yu, and dates from 1981.The booklet consists of a written introduction, a key to the score, the score itself, and a written conclusion.                                                          View images from this file (43)                                    ","EAP012/8/1/44","43 TIFF images","Score","File","Chinese","Han (Traditional)","1981","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_44/1.jp2/full/!600,300/0/default.jpg"
"113","Pu'er min zu min jian yin yue zi liao. 1982","        Digital images of [Pu'er min zu min jian yin yue zi liao], a booklet of resources about rural Dongjing music from Pu'er. The booklet contains an introduction and Dongjing scores in jianpu notation. It originates from Pu'er County (exact author unknown), and is dated 1982.                                                          View images from this file (52)                                    ","EAP012/8/1/45","52 TIFF images","Score","File","Chinese","Han (Traditional)","1982","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_45/1.jp2/full/!600,300/0/default.jpg"
"114","Chuxiong dong jing yin yue. 1984","        Digital images of [Chuxiong dong jing yin yue], a booklet of Dongjing music scores in jianpu notation, from Chuxiong County. The booklet is dated 1984, and attributed to Daohong Yi and Su Yan.                                                          View images from this file (35)                                    ","EAP012/8/1/46","35 TIFF images","Score","File","Chinese","Han (Traditional)","1984","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_46/1.jp2/full/!600,300/0/default.jpg"
"115","Tonghai dong jing yin yue","        Digital images of [Tonghai dong jing yin yue], a booklet of resources relating to Dongjing music in Tonghai County. Date and creator(s) unknown. The booklet contains a written introduction, diagrams of orchestral seating plans, diagrams of instruments used in local Dongjing performance showing fingering positions for notes and how these translate onto a western score, and finally a Dongjing score in jianpu notation.                                                          View images from this file (133)                                    ","EAP012/8/1/47","143 TIFF images","Score","File","Chinese","Han (Traditional)","20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_47/1.jp2/full/!600,300/0/default.jpg"
"116","Mile dong jing yin yue. December 1981","        Digital images of [Mile dong jing yin yue], a booklet of Dongjing music scores in Jianpu notation from Mile County. The booklet is dated December 1981, creator(s) unknown.                                                          View images from this file (76)                                    ","EAP012/8/1/48","108 TIFF images","Score","File","Chinese","Han (Traditional)","01 Dec 1981","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_48/1.jp2/full/!600,300/0/default.jpg"
"117","Weixi dong jing yin yue. 1991","        Digital images of [Weixi dong jing yin yue], a handwritten Dongjing music score in jianpu notation, from Weishan. The transcript was written by Hong Deng, and other unknown persons, 1991.                                                          View images from this file (12)                                    ","EAP012/8/1/49","12 TIFF images","Score","File","Chinese","Han (Traditional)","1991","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_49/1.jp2/full/!600,300/0/default.jpg"
"118","Lincang dong jing qu pu. 1982","        Digital images of [Lincang dong jing qu pu], a Dongjing music score in Jianpu notation from Lincang. The transcript is accredited to Chaofang Zeng and Gongbao Xie, and dated 1982.                                                          View images from this file (16)                                    ","EAP012/8/1/50","16 TIFF images","Score","File","Chinese","Han (Traditional)","1982","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_50/1.jp2/full/!600,300/0/default.jpg"
"119","Jianshui xian min zu min jian yin yue xuan ji","        Digital images of [Jianshui xian min zu min jian yin yue xuan ji], a selection of scores in juanpu notation of rural Dongjing music from Jianshiu County. Date and creator(s) unknown.                                                          View images from this file (17)                                    ","EAP012/8/1/51","17 TIFF images","Score","File","Chinese","Han (Traditional)","20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_51/1.jp2/full/!600,300/0/default.jpg"
"120","Qujing dong jing qu pu. 1989","        Digital images of [Qujing dong jing qu pu], a booklet of Dongjing music scores in jianpu notation from Qujing County. The booklet was written by Tianyou Zhang, 1989.                                                          View images from this file (15)                                    ","EAP012/8/1/52","15 TIFF images","Score","File","Chinese","Han (Traditional)","1989","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_52/1.jp2/full/!600,300/0/default.jpg"
"121","Dong jing yin yue gong che pu","        Digital images of [Dong jing yin yue gong che pu], a selection of music scores in jianpu notation for archaic Dongjing music. Date and creator(s) unknown.                                                          View images from this file (20)                                    ","EAP012/8/1/53","20 TIFF images","Score","File","Chinese","Han (Traditional)","20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_53/1.jp2/full/!600,300/0/default.jpg"
"122","Dali shi xiaguan min jian gu yue dui yin yue hui jie mu dan. 1984","        Digital images of [Dali shi xiaguan min jian gu yue dui yin yue hui jie mu dan], a list of Dongjing music performed by a band of musicians in Dali in 1984. The author remains anonymous.                                                          View images from this file (2)                                    ","EAP012/8/1/54","2 TIFF images","Manuscript","File","Chinese","Han (Traditional)","1984","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_54/1.jp2/full/!600,300/0/default.jpg"
"123","Jing qiang bu fen","        Digital images of [Jing qiang bu fen], a handwritten Dongjing music score in jianpu notation, annotated with lyrics. Date unknown, the author remains anonymous.                                                          View images from this file (32)                                    ","EAP012/8/1/55","32 TIFF images","Score","File","Chinese","Han (Traditional)","20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_55/1.jp2/full/!600,300/0/default.jpg"
"124","Guzheng qu ji. 1963","        Digital images of a typed Dongjing music score in jianpu notation, created by Yuzhai Zhao in 1963.                                                          View images from this file (5)                                    ","EAP012/8/1/56","5 TIFF images","Score","File","Chinese","Han (Traditional)","1963","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_56/1.jp2/full/!600,300/0/default.jpg"
"125","Dong jing yin yue diao cha bao gao [1982-1984]","        Digital images of a bundle of research notes and early survey reports on Dongjing, written by Lin Huang and other Dongjing researchers between 1982 and 1984.                                                          View images from this file (94)                                    ","EAP012/8/1/57","94 TIFF images","Report","File","Chinese","Han (Traditional)","1982-1984","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_57/1.jp2/full/!600,300/0/default.jpg"
"126","Dong jing yin yue de lai wang xin jian [1983-1984]","        Digital images of a bundle of correspondence concerning Dongjing, between Lin Huang and various Dongjing researchers and practitioners, sent between 1983 and 1984.                                                          View images from this file (22)                                    ","EAP012/8/1/58","22 TIFF images","Correspondence","File","Chinese","Han (Traditional)","1983-1984","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_8_1_58/1.jp2/full/!600,300/0/default.jpg"
"127","Luxi dong jing yin yue hui [1980s]","        Digitised copy of an on-site recording of a Dongjing ceremony in Luxi County in the late 1980s, recorded by Lin Huang. The recording is divided into 12 video files, given here with their durations: part 1 - 15:21, periodically the image cuts out; part two - 25:34; part 3 - 17.56, although the feed stops at 14.44; part 4 - 25:34; part 5 - 05:05; part 6 - 25:37; part 7 file was corrupt and could not be recovered - this part is therefore missing from the collection; part 8 - 25:37; part 9 - 05:32; part 10 - 21:44; part 11 - 17:50; part 12 - 15:20, although the feed cuts out twice. The language in the video is Chinese in the Yunnan dialect.              ","EAP012/8/2/1","12 Video files (VOB), 180 minutes in total","NA","File","Chinese","NA","24 Sep 2006","Access is for research purposes only","NA"
"128","Cangshan dong jing yin yue [2004]","        Digitised copy of videos showing Dongjing performances and views of China, recorded by Lin Huang, Xianyao He and Jian Xu in 2004. The video is divided into 9 video files: part 1 - 028 seconds; part 2 - 06:49; part 3 - 04:10; part 4 - 06:23; part 5 - 04:43; part 6 - 06:54; part 7 - 06:44; part 8 - 05:55; part 9 - 05:13. The language in the video is Chinese in the Yunnan dialect.              ","EAP012/8/2/2","9 Video files (DAT), 47 minutes 25 seconds in total","NA","File","Chinese","NA","Aug 2005-Jan 2007","Access is for research purposes only","NA"
"129","Dali shen yun yin yue hui [2004]","        Digitised copy of videos showing Dongjing performances by the Dali Dongjing Society in 2004, recorded by Lin Huang and Xiaoyao He. The video is divided into 3 video files: part 1 - 19 seconds; part 2 - 01:12; part 3 - 51:21. The language in the video is Chinese in the Yunnan dialect.              ","EAP012/8/2/3","3 Video files (DAT), 52 minutes 52 seconds in total","NA","File","Chinese","NA","Aug 2005-Jan 2007","Access is for research purposes only","NA"
"130","Tai shang wu ji da cheng yi sheng gai tian gu fo tao yuan ming sheng zhen jing he kan [1878]","        Digital images of Tai shang wu ji da cheng yi sheng gai tian gu fo tao yuan ming sheng zhen jing he kan, a sutra used in Dongjing activities. Anonymously authored in 1878.                                                          View images from this file (61)                                    ","EAP012/7/24","61 TIFF images","Manuscript","File","Chinese","Han (Traditional)","1878","Access is for research purposes only","https://images.eap.bl.uk/EAP012/EAP012_7_24/1.jp2/full/!600,300/0/default.jpg"
"131","Lu Guangfu kou shu shi [2006]","        Digital recording of an oral history interview with dongjing artist Lu Guangfu. The interview was conducted and recorded by Fei Huang, Yawei Li and Minghua Li.              ","EAP012/6/2/12","1 WAV file, 01:25:09 in duration","NA","File","Chinese","NA","Dec 2006","Access is for research purposes only.","NA"
"132","Ye Huaizhen kou shu shi [2006]","        Digital recording of an oral history interview with dongjing artist Ye Huaizhen. The interview was conducted and recorded by Fei Huang, Yawei Li and Minghua Li.              ","EAP012/6/2/13","1 WAV file, 1 hour and six minutes in duration","NA","File","Chinese","NA","Dec 2006","Access is for research purposes only.","NA"
"133","Lu Tinghua kou shu shi [2006]","        Digital recording of an oral history interview with dongjing artist Lu Tinghua. The interview was conducted and recorded by Fei Huang, Yawei Li and Minghua Li.              ","EAP012/6/2/14","1 WAV file, 1 hour and three minutes in duration","NA","File","Chinese","NA","Dec 2006","Access is for research purposes only.","NA"
"134","Che Xuelin kou shu shi [2006]","        Digital recording of an oral history interview with dongjing artist Che Xuelin. The interview was conducted and recorded by Fei Huang, Yawei Li and Minghua Li.              ","EAP012/6/2/15","1 WAV file, 1 hour and 43 minutes in duration","NA","File","Chinese","NA","Dec 2006","Access is for research purposes only.","NA"
"135","Zheng Defan kou shu shi [2006]","        Digital recording of an oral history interview with dongjing artist Zheng Defan. The interview was conducted and recorded by Fei Huang, Yawei Li and Minghua Li.              ","EAP012/6/2/16","1 WAV file, 1 hour and 13 minutes in duration","NA","File","Chinese","NA","Dec 2006","Access is for research purposes only.","NA"
"136","Yang Yaokun kou shu shi [2005]","        Digital recording of an oral history interview with dongjing artist Yang Yaokun. The interview was conducted and recorded by Fei Huang, Yawei Li and Minghua Li.              ","EAP012/6/2/17","1 MP3 file, 35 minutes in duration","NA","File","Chinese","NA","Aug 2005","Access is for research purposes only.","NA"
"137","Zhang Peikun kou shu shi [2005]","        Digital recording of an oral history interview with dongjing artist Zhang Peikun. The interview was conducted and recorded by Fei Huang, Yawei Li and Minghua Li.              ","EAP012/6/2/18","1 MP3 file, 1 hour 15 minutes in duration","NA","File","Chinese","NA","Aug 2005","Access is for research purposes only.","NA"
"138","Dai Peifu kou shu shi [2005]","        Digital recording of an oral history interview with dongjing artist Dai Peifu. The interview was conducted and recorded by Fei Huang, Yawei Li and Minghua Li.              ","EAP012/6/2/19","1 MP3 file, 30 minutes in duration","NA","File","Chinese","NA","Aug 2005","Access is for research purposes only.","NA"
"139","Zhao Hongkui kou shu shi [2006]","        Digital recording of an oral history interview with dongjing artist Zhao Hongkui. The interview was conducted and recorded by Yanhong Lui, Zongjin Zhao and Yawei Li.              ","EAP012/6/2/20","3 MP3 files, 1 hour 15 minutes duration in total","NA","File","Chinese","NA","Oct 2006","Access is for research purposes only.","NA"
"140","Hong Jincai kou shu shi [2006]","        Digital recording of an oral history interview with dongjing artist Hong Jincai The interview was conducted and recorded by Yanhong Lui, Zongjin Zhao and Yawei Li.              ","EAP012/6/2/21","1 MP3 file, 24 minutes in duration","NA","File","Chinese","NA","Oct 2006","Access is for research purposes only.","NA"
"141","Zhu Guang kou shu shi [2006]","        Digital recording of an oral history interview with dongjing artist Zhu Guang. The interview was conducted and recorded by Yanhong Lui, Zongjin Zhao and Yawei Li.              ","EAP012/6/2/22","1 MP3 file, 1 hour 3 minutes in duration","NA","File","Chinese","NA","Oct 2006","Access is for research purposes only.","NA"
"142","Zhang Chaochang kou shu shui [2006]","        Digital recording of an oral history interview conducted with Zhang Chaochang, a dongjing artist. The interview was conducted and recorded by Yanhong Liu, Zongjin Zhao and Yawei Li.              ","EAP012/6/2/23","1 MP3, 1 hour 7 minutes in duration","NA","File","Chinese","NA","Oct 2006","Access is for research purposes only","NA"
"143","Zhao Hongkui kou shu shui [2006]","        Digital recording of an oral history interview conducted with Zhao Hongkui, a dongjing artist. The interview was conducted and recorded by Yanhong Liu, Zongjin Zhao and Yawei Li.              ","EAP012/6/2/24","1 MP3, 1 hour 50 minutes duration in total","NA","File","Chinese","NA","Oct 2006","Access is for research purposes only","NA"
"144","Yang Enpu kou shu shui [2006]","        Digital recording of an oral history interview conducted with Yang Enpu, a dongjing artist. The interview was conducted and recorded by Yanhong Liu, Zongjin Zhao and Yawei Li.              ","EAP012/6/2/25","2 MP3 files, 1 hour 26 minutes duration in total","NA","File","Chinese","NA","Oct 2006","Access is for research purposes only","NA"
"145","Wang Shijing kou shu shui [2006]","        Digital recording of an oral history interview conducted with Wang Shijing, a dongjing artist. The interview was conducted and recorded by Yanhong Liu, Zongjin Zhao and Yawei Li.              ","EAP012/6/2/26","2 MP3 files, 1 hour 22 minutes duration in total","NA","File","Chinese","NA","Oct 2006","Access is for research purposes only","NA"
"146","Zhang Ningbo kou shu shui [2006]","        Digital recording of an oral history interview conducted with Zhang Ningbo, a dongjing artist. The interview was conducted and recorded by Yanhong Liu, Zongjin Zhao and Yawei Li.              ","EAP012/6/2/27","1 MP3 file, 2 hours 3 minutes duration in total","NA","File","Chinese","NA","Oct 2006","Access is for research purposes only","NA"
