"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal"
"171","Nian yong nannv riyong pin","

        A book on daily divination for both men and women. Extent of original material: 1 volume containing 25 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (13)
            
          
              ","EAP460/29/2","13 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","Late 19th century","Access is for research purposes only."
"172","Da huo po men [1964]","

        A book on how to defend against supernatural attacks. Extent of original material: 1 volume containing 17 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (17)
            
          
              ","EAP460/29/3","17 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1964","Access is for research purposes only."
"173","Jia si jiu yue wei fang [1964]","

        A chapter of the ninth month in almanac. Extent of original material: 1 volume containing 38 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (20)
            
          
              ","EAP460/29/4","20 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1964","Access is for research purposes only."
"174","Zi wu mao you nian [1964]","

        A general almanac. Extent of original material: 1 volume containing 29 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (16)
            
          
              ","EAP460/29/5","16 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1964","Access is for research purposes only."
"175","Zi wu mao you nian [1964]","

        A general almanac. Extent of original material: 1 volume containing 45 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (24)
            
          
              ","EAP460/29/6","24 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1964","Access is for research purposes only."
"176","Jia si bing yin [1995]","

        A general almanac. Extent of original material: 1 volume containing 42 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (22)
            
          
              ","EAP460/30/1","22 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1995","Access is for research purposes only."
"177","Mo shen tan daji [1987]","

        A general almanac. Extent of original material: 1 volume containing 17 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (9)
            
          
              ","EAP460/30/2","9 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1987","Access is for research purposes only."
"178","Ren xu nian [Early 20th century]","

        An almanac for the year of Renxu. Extent of original material: 1 volume containing 17 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (9)
            
          
              ","EAP460/30/3","9 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","Early 20th century","Access is for research purposes only."
"179","Qi zao tongshu [1992]","

        A book used to pick the auspicious dates for building new houses. Extent of original material: 1 volume containing 24 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (13)
            
          
              ","EAP460/30/4","13 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1992","Access is for research purposes only."
"180","Ri shi ji [Early 20th century]","

        A book on how to pick auspicious dates and time. Extent of original material: 1 volume containing 55 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (29)
            
          
              ","EAP460/30/5","29 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","Early 20th century","Access is for research purposes only."
"181","Wu lu [1982]","

        A book on how to pick auspicious dates. Extent of original material: 1 volume containing 30 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (16)
            
          
              ","EAP460/30/6","16 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1982","Access is for research purposes only."
"182","Zi wu mao you [1982]","

        A general almanac. Extent of original material: 1 volume containing 42 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (22)
            
          
              ","EAP460/30/7","22 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1982","Access is for research purposes only."
"183","Jia si jiuyue mo fang si [1982]","

        A chapter of the ninth month in an almanac. Extent of original material: 1 volume containing 39 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (21)
            
          
              ","EAP460/30/8","21 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1982","Access is for research purposes only."
"184","Unknown [1988]","

        Unknown content. Extent of original material: 1 volume containing 42 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (23)
            
          
              ","EAP460/30/9","23 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1988","Access is for research purposes only."
"185","Ji xiong [1982]","

        A book on predicting fortunes and mis-fortunes. Extent of original material: 1 volume containing 28 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (15)
            
          
              ","EAP460/30/10","15 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1982","Access is for research purposes only."
"186","Ma Niu touxing [1984]","

        A book on predicting fortunes and mis-fortunes by observing shapes of ox or horse heads. Extent of original material: 1 volume containing 40 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (21)
            
          
              ","EAP460/30/11","21 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1984","Access is for research purposes only."
"187","Jia zi yi chou [1982]","

        A general almanac. Extent of original material: 1 volume containing 19 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (11)
            
          
              ","EAP460/30/12","11 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1982","Access is for research purposes only."
"188","Nian nan nv [1982]","

        A book on predicting fortunes of males and females. Extent of original material: 1 volume containing 28 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (15)
            
          
              ","EAP460/30/13","15 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1982","Access is for research purposes only."
"189","Zi chen yin chou [Early 20th century]","

        A general almanac. Extent of original material: 1 volume containing 23 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (13)
            
          
              ","EAP460/30/14","13 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","Early 20th century","Access is for research purposes only."
"190","Nian ren chen [Early 20th century]","

        An almanac for the year of Ren. Extent of original material: 1 volume containing 19 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (10)
            
          
              ","EAP460/30/15","10 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","Early 20th century","Access is for research purposes only."
"191","Zheng qi geng jia [1979]","

        A general almanac. Extent of original material: 1 volume containing 28 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (28)
            
          
              ","EAP460/30/16","28 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1979","Access is for research purposes only."
"192","Di shier shang tan [19th century]","

        A general almanac. Extent of original material: 1 volume containing 37 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (19)
            
          
              ","EAP460/31/1","19 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","19th century","Access is for research purposes only."
"193","Xu shan ? nian fang [1902]","

        A general almanac. Extent of original material: 1 volume containing 13 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (7)
            
          
              ","EAP460/31/2","7 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1902","Access is for research purposes only."
"194","Zi wu nian ? you fang","

        An almanac for the years of Zi and Wu. Extent of original material: 1 volume containing 26 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (26)
            
          
              ","EAP460/31/3","26 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","Late 19th century","Access is for research purposes only."
"195","Jia si nian jiu yue [1910]","

        An almanac for the year Jiasi. Extent of original material: 1 volume containing 47 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (47)
            
          
              ","EAP460/31/4","47 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1910","Access is for research purposes only."
"196","Unknown [19th century]","

        Unknown content. Extent of original material: 1 volume containing 65 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (65)
            
          
              ","EAP460/31/5","65 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","19th century","Access is for research purposes only."
"197","Tong shu [Late 19th century]","

        A general almanac. Extent of original material: 1 volume containing 32 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (17)
            
          
              ","EAP460/32/1","17 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","Late 19th century","Access is for research purposes only."
"198","Jiu ji [1923]","

        A general almanac. Extent of original material: 1 volume containing 18 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (10)
            
          
              ","EAP460/32/2","10 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1923","Access is for research purposes only."
"199","Tan lang shu ji xiong ding yong [1922]","

        A book on predicting fortunes and misfortunes. Extent of original material: 1 volume containing 22 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (12)
            
          
              ","EAP460/32/3","12 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1922","Access is for research purposes only."
"200","Unknown [1912]","

        A general almanac.Extent of original material: 1 volume containing 13 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (8)
            
          
              ","EAP460/32/4","8 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1912","Access is for research purposes only."
"201","Tan lang jiao gou ji xiong [1922]","

        A book on predicting fortunes and misfortunes. Extent of original material: 1 volume containing 7 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (4)
            
          
              ","EAP460/32/5","4 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1922","Access is for research purposes only."
"202","Dang da wang [1908]","

        A book on how to achieve great fortunes. Extent of original material: 1 volume containing 21 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (21)
            
          
              ","EAP460/33/1","21 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1908","Access is for research purposes only."
"203","Unknown [19th century]","

        Unknown content. Extent of original material: 1 volume containing 83 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (83)
            
          
              ","EAP460/34/1","83 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","19th century","Access is for research purposes only."
"204","Fu gui gen ji [Early 20th century]","

        A book on how to pick auspicious dates. Extent of original material: 1 volume containing 16 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (8)
            
          
              ","EAP460/35/1","8 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","Early 20th century","Access is for research purposes only."
"205","Tan wu fu zi jin shui [1970]","

        A general almanac. Extent of original material: 1 volume containing 11 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (6)
            
          
              ","EAP460/36/1","6 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1970","Access is for research purposes only."
"206","Zi wu mao you nian [1983]","

        A general almanac. Extent of original material: 1 volume containing 43 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (43)
            
          
              ","EAP460/36/2","43 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1983","Access is for research purposes only."
"207","Ri shi ji yong [1964]","

        A book on how to pick auspicious dates. Extent of original material: 1 volume containing 19 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (11)
            
          
              ","EAP460/36/3","11 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1964","Access is for research purposes only."
"208","Duan dan ji xiong","

        A book on deducing advantages and disadvantages of different occasions. Extent of original material: 1 volume containing 30 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (16)
            
          
              ","EAP460/36/4","16 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","Late 19th century","Access is for research purposes only."
"209","Nian yong nian nv ri wen [1981]","

        A general almanac. Extent of original material: 1 volume containing 23 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (12)
            
          
              ","EAP460/36/5","12 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1981","Access is for research purposes only."
"210","Ri shi ji yong [1964]","

        A book on how to pick auspicious dates. Extent of original material: 1 volume containing 12 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (7)
            
          
              ","EAP460/36/6","7 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1964","Access is for research purposes only."
"211","Ji shi jin ji zhishi [1987]","

        A book on how to pick auspicious dates. Extent of original material: 1 volume containing 19 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (10)
            
          
              ","EAP460/37/1","10 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1987","Access is for research purposes only."
"212","Jia si jiu yue wei fang [Early 20th century]","

        A general almanac. Extent of original material: 1 volume containing 39 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (20)
            
          
              ","EAP460/38/1","20 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","Early 20th century","Access is for research purposes only."
"213","Kan fang ji xiong [Early 20th century]","

        A book on deducing advantages and disadvantages of different occasions. Extent of original material: 1 volume containing 15 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (15)
            
          
              ","EAP460/38/2","15 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","Early 20th century","Access is for research purposes only."
"214","Liu gong [1982]","

        A book on the hexgan division in Chinese constellation. Extent of original material: 1 volume containing 33 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (33)
            
          
              ","EAP460/38/3","33 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1982","Access is for research purposes only."
"215","Ri shi ji zang [1982]","

        A book on selecting proper dates for funerals. Extent of original material: 1 volume containing 55 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (55)
            
          
              ","EAP460/38/4","55 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","1982","Access is for research purposes only."
"216","Unnamed [Early 20th century]","

        A general almanac. Extent of original material: 1 volume containing 11 pages Physical condition of original material: Manuscript written in ink, on cotton paper and bound.

                  
            
              
              View images from this file (7)
            
          
              ","EAP460/38/5","7 digital images in TIFF format","Manuscript","File","Sui","Shuishu, Sui","Early 20th century","Access is for research purposes only."
