"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal"
"272","Chu sui jie jing jing [Early 20th century]","

        Sutra on cleaning houses and driving evils away. Creator: unknown.

                  
            
              
              View images from this file (107)
            
          
              ","EAP217/14/140","107 TIFF images","Manuscript","File","Nuosu","Yi","Early 20th century","Access is for research purposes only."
"273","Chu sui jie jing jing [Late 20th century]","

        Sutra on cleaning houses and driving evils away. Creator: unknown.

                  
            
              
              View images from this file (104)
            
          
              ","EAP217/14/141","104 TIFF images","Manuscript","File","Nuosu","Yi","Late 20th century","Access is for research purposes only."
"274","Bi mo jing [Early 20th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (86)
            
          
              ","EAP217/14/142","86 TIFF images","Manuscript","File","Nuosu","Yi","Early 20th century","Access is for research purposes only."
"275","Jie jing jing [Early 20th century]","

        Sutra on cleaning and preparing for ceremony. Creator: unknown.

                  
            
              
              View images from this file (30)
            
          
              ","EAP217/14/143","30 TIFF images","Manuscript","File","Nuosu","Yi","Early 20th century","Access is for research purposes only."
"276","Ze ri ze fang xiang shu [Early 20th century]","

        Sutra used to decide the proper date and direction. Creator: unknown.

                  
            
              
              View images from this file (159)
            
          
              ","EAP217/14/144","159 TIFF images","Manuscript","File","Nuosu","Yi","Early 20th century","Access is for research purposes only."
"277","Xian fu shui xian sheng jing [Late 19th century]","

        Sutra on offering sacrifices to ancestors in ceremony. Creator: unknown.

                  
            
              
              View images from this file (32)
            
          
              ","EAP217/14/145","32 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"278","Ze ri ze fang xiang shu [Late 19th century]","

        Sutra used to decide the proper date and direction. Creator: unknown.

                  
            
              
              View images from this file (34)
            
          
              ","EAP217/14/146","34 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"279","Zhi lu jing [Late 19th century]","

        Sutra used to guide the soul of the dead to return to their homeland. Creator: unknown.

                  
            
              
              View images from this file (20)
            
          
              ","EAP217/14/147","20 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"280","Bi mo jing [Late 19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (46)
            
          
              ","EAP217/14/148","46 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"281","Zhi lu jing [19th century]","

        Sutra used to guide the soul of the dead to return to their homeland. Creator: unknown.

                  
            
              
              View images from this file (37)
            
          
              ","EAP217/14/149","37 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"282","Zhi lu jing [Early 20th century]","

        Sutra used to guide the soul of the dead to return to their homeland. Creator: unknown.

                  
            
              
              View images from this file (40)
            
          
              ","EAP217/14/150","40 TIFF images","Manuscript","File","Nuosu","Yi","Early 20th century","Access is for research purposes only."
"283","Bi mo jing [Late 19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (58)
            
          
              ","EAP217/14/151","58 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"284","Ze ri ze fang xiang shu [Early 20th century]","

        Sutra used to pick an auspicious date. Creator: unknown.

                  
            
              
              View images from this file (87)
            
          
              ","EAP217/14/152","87 TIFF images","Manuscript","File","Nuosu","Yi","Early 20th century","Access is for research purposes only."
"285","Zhan bu yu ce shu [19th century]","

        Sutra to request fortune and predict one's fate. Creator: unknown.

                  
            
              
              View images from this file (46)
            
          
              ","EAP217/14/153","46 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"286","Bi mo jing [19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (30)
            
          
              ","EAP217/14/154","30 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"287","Jie jing jing [19th century]","

        Sutra on cleaning and preparing for ceremony. Creator: unknown.

                  
            
              
              View images from this file (33)
            
          
              ","EAP217/14/155","33 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"288","Bi mo jing [1980s]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (15)
            
          
              ","EAP217/14/156","15 TIFF images","Manuscript","File","Nuosu","Yi","1980s","Access is for research purposes only."
"289","Qi fu jing [1980s]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (66)
            
          
              ","EAP217/14/157","66 TIFF images","Manuscript","File","Nuosu","Yi","1980s","Access is for research purposes only."
"290","Bi mo jing [19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (70)
            
          
              ","EAP217/14/158","70 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"291","Zhan bu yu ce shu [19th century]","

        Sutra on predicting one's future. Creator: unknown.

                  
            
              
              View images from this file (71)
            
          
              ","EAP217/14/159","71 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"292","Bi mo jing [19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (86)
            
          
              ","EAP217/14/160","86 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"293","Bi mo jing [20th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (13)
            
          
              ","EAP217/14/161","13 TIFF images","Manuscript","File","Nuosu","Yi","20th century","Access is for research purposes only."
"294","Zhi lu jing [Late 19th century]","

        Sutra used to guide the soul of the dead to return to their homeland. Creator: unknown.

                  
            
              
              View images from this file (18)
            
          
              ","EAP217/14/162","18 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"295","Bi mo jing [19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (17)
            
          
              ","EAP217/14/163","17 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"296","Zhi lu jing [20th century]","

        Sutra used to guide the soul of the dead to return to their homeland. Creator: unknown.

                  
            
              
              View images from this file (57)
            
          
              ","EAP217/14/164","57 TIFF images","Manuscript","File","Nuosu","Yi","20th century","Access is for research purposes only."
"297","Bi mo jing [20th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (7)
            
          
              ","EAP217/14/165","7 TIFF images","Manuscript","File","Nuosu","Yi","20th century","Access is for research purposes only."
"298","Zhan bu yu ce shu [20th century]","

        Sutra on predicting one's future. Creator: unknown.

                  
            
              
              View images from this file (46)
            
          
              ","EAP217/14/166","46 TIFF images","Manuscript","File","Nuosu","Yi","20th century","Access is for research purposes only."
"299","Zhan bu yu ce shu [20th century]","

        Sutra on predicting one's future. Creator: unknown.

                  
            
              
              View images from this file (66)
            
          
              ","EAP217/14/167","66 TIFF images","Manuscript","File","Nuosu","Yi","20th century","Access is for research purposes only."
"300","Zhan bu yu ce shu [20th century]","

        Sutra on predicting one's future. Creator: unknown.

                  
            
              
              View images from this file (34)
            
          
              ","EAP217/14/168","34 TIFF images","Manuscript","File","Nuosu","Yi","20th century","Access is for research purposes only."
"301","Bi mo jing [Early 20th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (99)
            
          
              ","EAP217/14/169","99 TIFF images","Manuscript","File","Nuosu","Yi","Early 20th century","Access is for research purposes only."
"302","Bi mo jing [Late 19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (89)
            
          
              ","EAP217/14/170","89 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"303","Zhi lu jing [Late 19th century]","

        Sutra used to guide the soul of the dead to return to their homeland. Creator: unknown.

                  
            
              
              View images from this file (51)
            
          
              ","EAP217/14/171","51 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"304","Zhi lu jing [19th century]","

        Sutra used to guide the soul of the dead to return to their homeland. Creator: unknown.

                  
            
              
              View images from this file (27)
            
          
              ","EAP217/14/172","27 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"305","Ze ri ze fang xiang shu [Early 19th century]","

        Sutra used to decide the proper date and direction for ceremonies. Creator: unknown.

                  
            
              
              View images from this file (14)
            
          
              ","EAP217/14/173","14 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
"306","Zhi lu jing [Early 19th century]","

        Sutra used to guide the soul of the dead to return to their homeland. Creator: unknown.

                  
            
              
              View images from this file (40)
            
          
              ","EAP217/14/174","40 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
"307","Zhi lu jing [Early 19th century]","

        Sutra used to guide the soul of the dead to return to their homeland. Creator: unknown.

                  
            
              
              View images from this file (53)
            
          
              ","EAP217/14/175","53 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
"308","Sang zang jing [Early 19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (90)
            
          
              ","EAP217/14/176","90 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
"309","Sang zang jing [Early 19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (97)
            
          
              ","EAP217/14/177","97 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
"310","Chu sui qi fu jing [Early 19th century]","

        Sutra on expelling evils and begging fortunes. Creator: unknown.

                  
            
              
              View images from this file (76)
            
          
              ","EAP217/14/178","76 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
"311","Chu sui qi fu jing [20th century]","

        Sutra on expelling evils and begging fortunes. Creator: unknown.

                  
            
              
              View images from this file (63)
            
          
              ","EAP217/14/179","63 TIFF images","Manuscript","File","Nuosu","Yi","20th century","Access is for research purposes only."
"312","Qi fu jing [Late 19th century]","

        Sutra used to ask for fortune and protect from ancestors. Creator: unknown.

                  
            
              
              View images from this file (34)
            
          
              ","EAP217/14/180","34 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"313","Zhan bu yu ce shu [Late 19th century]","

        Sutra on predicting one's future. Creator: unknown.

                  
            
              
              View images from this file (45)
            
          
              ","EAP217/14/181","45 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"314","Jie jing jing [Late 19th century]","

        Sutra on cleaning and preparing for ceremony. Creator: unknown.

                  
            
              
              View images from this file (73)
            
          
              ","EAP217/14/182","73 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"315","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (94)
            
          
              ","EAP217/14/183","94 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"316","Sang zang jing [Early 20th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (47)
            
          
              ","EAP217/14/184","47 TIFF images","Manuscript","File","Nuosu","Yi","Early 20th century","Access is for research purposes only."
"317","Sang zang jing [Late 20th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (63)
            
          
              ","EAP217/14/185","63 TIFF images","Manuscript","File","Nuosu","Yi","Late 20th century","Access is for research purposes only."
"318","Zhan bu yu ce shu [19th century]","

        Sutra on predicting one's future. Creator: unknown.

                  
            
              
              View images from this file (109)
            
          
              ","EAP217/14/186","109 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"319","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (26)
            
          
              ","EAP217/14/187","26 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"320","Xian fu shui xian sheng jing [19th century]","

        Sutra on offering sacrifices to ancestors in ceremony. Creator: unknown.

                  
            
              
              View images from this file (53)
            
          
              ","EAP217/14/188","53 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"321","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (39)
            
          
              ","EAP217/14/189","39 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"322","Zhan bu yu ce shu [Early 20th century]","

        Sutra on predicting one's future. Creator: unknown.

                  
            
              
              View images from this file (73)
            
          
              ","EAP217/14/190","73 TIFF images","Manuscript","File","Nuosu","Yi","Early 20th century","Access is for research purposes only."
"323","Zhan bu shu [Late 20th century]","

        Sutra on predicting one's future. Creator: unknown.

                  
            
              
              View images from this file (133)
            
          
              ","EAP217/14/191","133 TIFF images","Manuscript","File","Nuosu","Yi","Late 20th century","Access is for research purposes only."
"324","Bi mo jing [Late 19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (129)
            
          
              ","EAP217/14/192","130 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"325","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (72)
            
          
              ","EAP217/14/193","72 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"326","Bi mo jing [19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (90)
            
          
              ","EAP217/14/194","90 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"327","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (89)
            
          
              ","EAP217/14/195","89 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"328","Qi fu jing [19th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (74)
            
          
              ","EAP217/14/196","74 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"329","Rang zai qi fu jing [19th century]","

        Sutra on expelling evils and begging fortunes. Creator: unknown.

                  
            
              
              View images from this file (92)
            
          
              ","EAP217/14/197","92 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"330","Qi fu jing [19th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (97)
            
          
              ","EAP217/14/198","97 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"331","Jie yuan jie jing jing [Early 20th century]","

        Sutra on cleaning houses and driving evils away. Creator: unknown.

                  
            
              
              View images from this file (54)
            
          
              ","EAP217/14/199","54 TIFF images","Manuscript","File","Nuosu","Yi","Early 20th century","Access is for research purposes only."
"332","Qi fu jing [19th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (28)
            
          
              ","EAP217/14/200","28 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"333","Chu sui qi fu jing [20th century]","

        Sutra on expelling evils and begging fortunes. Creator: unknown.

                  
            
              
              View images from this file (74)
            
          
              ","EAP217/14/201","74 TIFF images","Manuscript","File","Nuosu","Yi","20th century","Access is for research purposes only."
"334","Bi mo jing [19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (125)
            
          
              ","EAP217/14/202","125 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"335","Shen zuo fen bu tu [19th century]","

        Sutra on conducting ceremony of ancestral worship, from picking the date, layout of altar and offering appropriate food and water to ancestors. Creator: unknown.

                  
            
              
              View images from this file (75)
            
          
              ","EAP217/14/203","75 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"336","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (49)
            
          
              ","EAP217/14/204","49 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"337","Bi mo jing [19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (68)
            
          
              ","EAP217/14/205","68 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"338","Shen zuo fen bu tu [19th century]","

        Sutra on conducting ceremony of ancestral worship, from picking the date, layout of altar and offering appropriate food and water to ancestors. Creator: unknown.

                  
            
              
              View images from this file (77)
            
          
              ","EAP217/14/206","77 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"339","Bi mo jing [19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (95)
            
          
              ","EAP217/14/207","95 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"340","Sang zang jing [Late 19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (74)
            
          
              ","EAP217/14/208","74 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"341","Sang zang jing [Early 19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (53)
            
          
              ","EAP217/14/209","53 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
"342","Zhan bu shu [19th century]","

        Sutra on predicting one's future. Creator: unknown.

                  
            
              
              View images from this file (58)
            
          
              ","EAP217/14/210","58 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"343","Ji zu qi fu jing [19th century]","

        Sutra used to worship ancestors and request good fortunes. Creator: unknown.

                  
            
              
              View images from this file (109)
            
          
              ","EAP217/14/211","109 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"344","Bi mo jing [19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (93)
            
          
              ","EAP217/14/212","93 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"345","Bi mo jing [19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (66)
            
          
              ","EAP217/14/213","66 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"346","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (47)
            
          
              ","EAP217/14/214","47 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"347","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (50)
            
          
              ","EAP217/14/215","50 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"348","Sang zang jing [Early 19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (70)
            
          
              ","EAP217/14/216","70 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
"349","Bi mo jing [19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (56)
            
          
              ","EAP217/14/217","56 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"350","Bi mo jing [Late 19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (99)
            
          
              ","EAP217/14/218","99 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"351","Bi mo jing [19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (21)
            
          
              ","EAP217/14/219","21 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"352","Bi mo jing [19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (22)
            
          
              ","EAP217/14/220","22 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"353","Ji zu qi fu jing [19th century]","

        Sutra used to worship ancestors and request good fortunes. Creator: unknown.

                  
            
              
              View images from this file (24)
            
          
              ","EAP217/14/221","24 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"354","Bi mo jing [19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (31)
            
          
              ","EAP217/14/222","31 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"355","Ji zu qi fu jing [19th century]","

        Sutra used to worship ancestors and request good fortunes. Creator: unknown.

                  
            
              
              View images from this file (20)
            
          
              ","EAP217/14/223","20 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"356","Bi mo jing [19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (35)
            
          
              ","EAP217/14/224","35 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"357","Zhan bu shu [Early 20th century]","

        Sutra on predicting one's future. Creator: unknown.

                  
            
              
              View images from this file (58)
            
          
              ","EAP217/14/225","58 TIFF images","Manuscript","File","Nuosu","Yi","Early 20th century","Access is for research purposes only."
"358","Zhi lu jing [19th century]","

        Sutra used to guide the soul of the dead to return to their homeland. Creator: unknown.

                  
            
              
              View images from this file (54)
            
          
              ","EAP217/14/226","54 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"359","Qi fu lu jing [1844?]","

        Sutra on requesting for fortune. Acclaimed 1844, but may be a later copy. Creator: unknown.

                  
            
              
              View images from this file (29)
            
          
              ","EAP217/14/227","29 TIFF images","Manuscript","File","Nuosu","Yi","1844?","Access is for research purposes only."
"360","Li suan ze ri shu [Late 19th century]","

        Sutra used to pick an auspicious date. Creator: unknown.

                  
            
              
              View images from this file (153)
            
          
              ","EAP217/14/228","154 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"361","Qi fu lu jing [20th century]","

        Sutra used to ask for fortune and protect from ancestors. Creator: unknown.

                  
            
              
              View images from this file (58)
            
          
              ","EAP217/14/229","58 TIFF images","Manuscript","File","Nuosu","Yi","20th century","Access is for research purposes only."
"362","Xian fu shui xian sheng jing [19th century]","

        Sutra on offering sacrifices to ancestors in ceremony. Creator: unknown.

                  
            
              
              View images from this file (23)
            
          
              ","EAP217/14/230","23 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"363","Ji zu qi fu jing [19th century]","

        Sutra used to worship ancestors and request good fortunes. Creator: unknown.

                  
            
              
              View images from this file (62)
            
          
              ","EAP217/14/231","62 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"364","Xian fu shui xian sheng jing [Early 19th century]","

        Sutra on offering sacrifices to ancestors in ceremony. Creator: unknown.

                  
            
              
              View images from this file (61)
            
          
              ","EAP217/14/232","61 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
"365","Ji zu qi fu jing [19th century]","

        Sutra used to worship ancestors and request good fortunes. Creator: unknown.

                  
            
              
              View images from this file (40)
            
          
              ","EAP217/14/233","42 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"366","Jie jing jing [19th century]","

        Sutra on cleaning and preparing for ceremony. Creator: unknown.

                  
            
              
              View images from this file (30)
            
          
              ","EAP217/14/234","30 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"367","Xian fu shui xian sheng jing [19th century]","

        Sutra used to worship ancestors and request good fortunes. Creator: unknown.

                  
            
              
              View images from this file (108)
            
          
              ","EAP217/14/235","108 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"368","Bi mo jing [19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (48)
            
          
              ","EAP217/14/236","48 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"369","Ji zu qi fu jing [19th century]","

        Sutra used to worship ancestors and request good fortunes. Creator: unknown.

                  
            
              
              View images from this file (106)
            
          
              ","EAP217/14/237","106 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"370","Zhi lu jing [Early 19th century]","

        Sutra used to guide the soul of the dead to return to their homeland. Creator: unknown.

                  
            
              
              View images from this file (68)
            
          
              ","EAP217/14/238","68 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
"371","Zhi lu jing [Late 19th century]","

        Sutra used to guide the soul of the dead to return to their homeland. Creator: unknown.

                  
            
              
              View images from this file (55)
            
          
              ","EAP217/14/239","55 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"372","Jie jing jing [19th century]","

        Sutra on cleaning and preparing for ceremony. Creator: unknown.

                  
            
              
              View images from this file (26)
            
          
              ","EAP217/14/240","26 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"373","Jie yuan jie jing jing [Late 18th century]","

        Sutra on cleaning houses and driving evils away. Creator unknown.

                  
            
              
              View images from this file (107)
            
          
              ","EAP217/14/241","107 TIFF images","Manuscript","File","Nuosu","Yi","Late 18th century","Access is for research purposes only."
"374","Qi fu chu xie jing [Late 18th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (93)
            
          
              ","EAP217/14/242","93 TIFF images","Manuscript","File","Nuosu","Yi","Late 18th century","Access is for research purposes only."
"375","Xian fu shui xian sheng jing [1794]","

        Sutra on offering water and sacrifices to ancestors in ceremony. Creator: unknown.

                  
            
              
              View images from this file (143)
            
          
              ","EAP217/14/243","143 TIFF images","Manuscript","File","Nuosu","Yi","1794","Access is for research purposes only."
"376","Bi mo jing [18th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (133)
            
          
              ","EAP217/14/244","133 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"377","Qi fu chu xie jing [18th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (87)
            
          
              ","EAP217/14/245","87 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"378","Yu zhan shu [18th century]","

        Sutra on predicting one's future. Creator: unknown.

                  
            
              
              View images from this file (85)
            
          
              ","EAP217/14/246","85 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"379","Qi fu jing [18th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (43)
            
          
              ","EAP217/14/247","43 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"380","Bi mo jing [18th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (93)
            
          
              ","EAP217/14/248","93 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"381","Ze ri ze fang xiang shu [18th century]","

        Sutra used to select proper date and direction for ceremony. Creator: unknown.

                  
            
              
              View images from this file (87)
            
          
              ","EAP217/14/249","87 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"382","Qi fu jing [acclaimed 1898]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (54)
            
          
              ","EAP217/14/250","54 TIFF images","Manuscript","File","Nuosu","Yi","c 1898","Access is for research purposes only."
"383","Zhao yao zhi bing jing [19th century]","

        Sutra on searching for herbs and curing illness by supernatural power. Creator: unknown.

                  
            
              
              View images from this file (173)
            
          
              ","EAP217/14/251","173 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"384","Qi fu jing [19th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (53)
            
          
              ","EAP217/14/252","53 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"385","Qi fu lu jing [Early 19th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (127)
            
          
              ","EAP217/14/253","127 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
