"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal"
"114","Songzhong ke [1847]","

        A sutra used in funeral.

                  
            
              
              View images from this file (61)
            
          
              ","EAP550/1/114","61 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1847","Access is for research purposes only"
"115","""Yushu dabu [Unknown, probably in the late 19th century]""","

        a full record of gods worshipped in ceremonies.

                  
            
              
              View images from this file (77)
            
          
              ","EAP550/1/115","77 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"116","""Wujiao shushi [Unknown, probably in the late 19th century]""","

        A collection of various texts used in ceremonies.

                  
            
              
              View images from this file (81)
            
          
              ","EAP550/1/116","81 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"117","Shigu yawang ke [1885]","

        A sutra used in ritual performance to greet the King.

                  
            
              
              View images from this file (75)
            
          
              ","EAP550/1/117","75 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1885","Access is for research purposes only"
"118","Dazhai fuli chitan ke [late 19th century]","

        A collection of five sutras used in ritual performance including summoning spiritual army, extending one's life, greeting Kings and constructing altars.

                  
            
              
              View images from this file (56)
            
          
              ","EAP550/1/118","56 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"119","Duren da bu [late 19th century]","

        A sutra used in the ceremony of adopting young men into priesthood.

                  
            
              
              View images from this file (36)
            
          
              ","EAP550/1/119","36 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"120","Chuzhen xinchun xinen ke [late 19th century]","

        A collection of two fundamental sutras.

                  
            
              
              View images from this file (41)
            
          
              ","EAP550/1/120","41 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"121","Yuhuang dajiao jingdui sanshi yitong zuoyou zhentan [late 19th century]","

        The fundamental sutra of Daoism.

                  
            
              
              View images from this file (22)
            
          
              ","EAP550/1/121","22 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"122","Feizhang nanxiang gong yiben [late 19th century]","

        A collection of two sutras used to expel dirtiness and misfortune.

                  
            
              
              View images from this file (58)
            
          
              ","EAP550/1/122","58 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"123","Zancai lou ke jiaolong ke poyu ke [late 19th century]","

        A collection of four sutras used in funeral.

                  
            
              
              View images from this file (45)
            
          
              ","EAP550/1/123","45 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"124","Jiuku dabu [late 19th century]","

        A sutra used in ritual performance to resue people.

                  
            
              
              View images from this file (24)
            
          
              ","EAP550/1/124","24 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"125","Duren daochang [late 19th century]","

        A sutra used in funeral.

                  
            
              
              View images from this file (29)
            
          
              ","EAP550/1/125","29 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"126","Yuhuang dajiao youtan [late 19th century]","

        A fundamental Daoist sutra.

                  
            
              
              View images from this file (13)
            
          
              ","EAP550/1/126","13 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"127","Zhan fa [late 19th century]","

        A collection of divination methods.

                  
            
              
              View images from this file (22)
            
          
              ","EAP550/1/127","22 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"128","Songzhang ge [late 19th century]","

        A collection of texts used in ceremonies.

                  
            
              
              View images from this file (23)
            
          
              ","EAP550/1/128","23 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"129","Xiaoza dabu [1830]","

        A sutra used to expel evils and dirtiness and help the host to avoid misfortunes.

                  
            
              
              View images from this file (36)
            
          
              ","EAP550/1/129","36 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1830","Access is for research purposes only"
"130","Baoen tuoxiao jing [late 19th century]","

        A sutra used in the ceremony after the funeral.

                  
            
              
              View images from this file (12)
            
          
              ","EAP550/1/130","12 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"131","Jiuku jing yiben [late 19th century]","

        A sutra used to rescue people from misfortune.

                  
            
              
              View images from this file (24)
            
          
              ","EAP550/1/131","24 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"132","Huang shi nv [Unknown]","

        The script of a Yao drama concerning Lady Huang.

                  
            
              
              View images from this file (22)
            
          
              ","EAP550/1/132","22 digital images in TIFF format","Manuscript","File","Chinese","Chinese","18th century-20th century","Access is for research purposes only"
"133","Yiben shendou jing [1920]","

        A sutra used in the ceremony of adopting young men into priesthood, which is also their coming of age ceremony.

                  
            
              
              View images from this file (92)
            
          
              ","EAP550/1/133","92 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1920","Access is for research purposes only"
"134","Zhaolong jiehui ke [early 20th century]","

        A sutra used to expel evils and dirtiness and help the host to avoid misfortunes.

                  
            
              
              View images from this file (107)
            
          
              ","EAP550/1/134","107 digital images in TIFF format","Manuscript","File","Chinese","Chinese","early 20th century","Access is for research purposes only"
"135","Yuanman ke yiben [1964]","

        A collection of various sutras.

                  
            
              
              View images from this file (214)
            
          
              ","EAP550/1/135","214 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1964","Access is for research purposes only"
"136","Unknown [late 20th century]","

        Unknown.

                  
            
              
              View images from this file (65)
            
          
              ","EAP550/1/136","65 digital images in TIFF format","Manuscript","File","Chinese","Chinese","late 20th century","Access is for research purposes only"
"137","Unknown [late 20th century]","

        Unknown.

                  
            
              
              View images from this file (56)
            
          
              ","EAP550/1/137","56 digital images in TIFF format","Manuscript","File","Chinese","Chinese","late 20th century","Access is for research purposes only"
"138","Yiben shendou ke [1846]","

        A sutra used in the ceremony of adopting young men into priesthood, which is also their coming of age ceremony.

                  
            
              
              View images from this file (43)
            
          
              ","EAP550/1/138","43 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1846","Access is for research purposes only"
"139","Jiehui ke [early 20th century]","

        A sutra used to expel evils and dirtiness and help the host to avoid misfortunes.

                  
            
              
              View images from this file (53)
            
          
              ","EAP550/1/139","53 digital images in TIFF format","Manuscript","File","Chinese","Chinese","early 20th century","Access is for research purposes only"
"140","Jianwang jiuhuan ke [late 19th century]","

        A sutra used to expiate the sins of the dead, seek for good fortunes and ensure the safety and happiness of the people.

                  
            
              
              View images from this file (60)
            
          
              ","EAP550/1/140","60 digial images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"141","Yiben shendou ke [1876]","

        A sutra used in the ceremony of adopting young men into priesthood, which is also their coming of age ceremony.

                  
            
              
              View images from this file (35)
            
          
              ","EAP550/1/141","35 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1876","Access is for research purposes only"
"142","Shenqing [1992]","

        A sutra used in ritual performance to invite various gods and spirits.

                  
            
              
              View images from this file (76)
            
          
              ","EAP550/1/142","76 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1992","Access is for research purposes only"
"143","Yiben guangao ke [late 19th century]","

        A sutra used to expiate the sins of the dead, seek for good fortunes and ensure the safety and happiness of the people.

                  
            
              
              View images from this file (34)
            
          
              ","EAP550/1/143","34 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"144","Jianwang jiuhuan ke [late 19th century]","

        A sutra used to expiate the sins of the dead, seek for good fortunes and ensure the safety and happiness of the people.

                  
            
              
              View images from this file (157)
            
          
              ","EAP550/1/144","157 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"145","Jianwang jiuhuan ke [late 20th century]","

        A sutra used to expiate the sins of the dead, seek for good fortunes and ensure the safety and happiness of the people.

                  
            
              
              View images from this file (145)
            
          
              ","EAP550/1/145","145 digital images in TIFF format","Manuscript","File","Chinese","Chinese","late 20th century","Access is for research purposes only"
"146","Anfen ke [early 20th century or late 19th century]","

        A sutra used to choose location, direction and other issues of a tomb and also instructions on ceremony performed there.

                  
            
              
              View images from this file (33)
            
          
              ","EAP550/1/146","33 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century-Early 20th century","Access is for research purposes only"
"147","Tongshu [1873]","

        Almanac.

                  
            
              
              View images from this file (263)
            
          
              ","EAP550/1/147","263 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1873","Access is for research purposes only"
"148","Lixiang ke [1982]","

        A sutra used to arrange gods' images in ceremony.

                  
            
              
              View images from this file (131)
            
          
              ","EAP550/1/148","131 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1982","Access is for research purposes only"
"149","Unknown [Unknown]","

        Unknown.

                  
            
              
              View images from this file (131)
            
          
              ","EAP550/1/149","131 digital images in TIFF format","Manuscript","File","Chinese","Chinese","18th century-20th century","Access is for research purposes only"
"150","Kaisang ke [1822]","

        A sutra used in funeral.

                  
            
              
              View images from this file (119)
            
          
              ","EAP550/1/150","119 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1822","Access is for research purposes only"
"151","Sanlei ke [early 19th century]","

        A sutra used in funeral.

                  
            
              
              View images from this file (123)
            
          
              ","EAP550/1/151","123 digital images in TIFF format","Manuscript","File","Chinese","Chinese","early 19th century","Access is for research purposes only"
"152","Wanman ke [1852]","

        A sutra used in funeral, helping the dead to pursue the full sastifiction in immortal lands.

                  
            
              
              View images from this file (97)
            
          
              ","EAP550/1/152","97 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1852","Access is for research purposes only"
"153","Jiehui ke [early 19th century]","

        A sutra used to expel evils and dirtiness and help the host to avoid misfortunes.

                  
            
              
              View images from this file (195)
            
          
              ","EAP550/1/153","195 digital images in TIFF format","Manuscript","File","Chinese","Chinese","early 19th century","Access is for research purposes only"
"154","Wanman ke [late 20th century]","

        A sutra used in funeral, helping the dead to pursue the full sastifiction in immortal lands.

                  
            
              
              View images from this file (164)
            
          
              ","EAP550/1/154","164 digital images in TIFF format","Manuscript","File","Chinese","Chinese","late 20th century","Access is for research purposes only"
"155","Kaishan ke [late 19th century]","

        A sutra used in the ceremony of adopting young men into priesthood, which is also their coming of age ceremony.

                  
            
              
              View images from this file (93)
            
          
              ","EAP550/1/155","93 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"156","Yiben shu zhou [1987]","

        A collection of incantations used in ritual occasions.

                  
            
              
              View images from this file (121)
            
          
              ","EAP550/1/156","121 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1987","Access is for research purposes only"
"157","Jiuniang gushi [19th century]","

        the romantic story of the Goddess Jiuniang.

                  
            
              
              View images from this file (171)
            
          
              ","EAP550/1/157","171 digital images in TIFF format","Manuscript","File","Chinese","Chinese","19th century","Access is for research purposes only"
"158","zhaolong ke [19th century]","

        A sutra used to summon dragons to the host's family to expel evils and dirtiness.

                  
            
              
              View images from this file (171)
            
          
              ","EAP550/1/158","171 digital images in TIFF format","Manuscript","File","Chinese","Chinese","19th century","Access is for research purposes only"
"159","Jiuniang gushi [19th century]","

        The romantic story of the Goddess Jiuniang.

                  
            
              
              View images from this file (173)
            
          
              ","EAP550/1/159","173 digital images in TIFF format","Manuscript","File","Chinese","Chinese","19th century","Access is for research purposes only"
"160","Zhaobing ke [1822]","

        A sutra used in ritual performance to invite spiritual troops.

                  
            
              
              View images from this file (113)
            
          
              ","EAP550/1/160","113 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1822","Access is for research purposes only"
"161","Unknown [late 19th century]","

        Unknown.

                  
            
              
              View images from this file (127)
            
          
              ","EAP550/1/161","127 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"162","""Jiuku jing [Unknown, probably in the late 19th century]""","

        A sutra used to rescue people from misfortune.

                  
            
              
              View images from this file (121)
            
          
              ","EAP550/1/162","121 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"163","""Xielong ke [Unknown, probably in the late 19th century]""","

        A sutra on various rites and spells used in Daoist ceremonies.

                  
            
              
              View images from this file (79)
            
          
              ","EAP550/1/163","79 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"164","Unknown [1813]","

        Unknown.

                  
            
              
              View images from this file (76)
            
          
              ","EAP550/1/164","76 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1813","Access is for research purposes only"
"165","""Unknown [Unknown, probably in the late 19th century]""","

        Unknown.

                  
            
              
              View images from this file (27)
            
          
              ","EAP550/1/165","27 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"166","Unknown [1865]","

        Unknown.

                  
            
              
              View images from this file (44)
            
          
              ","EAP550/1/166","44 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1865","Access is for research purposes only"
"167","Unknown [Unknown]","

        Unknown.

                  
            
              
              View images from this file (22)
            
          
              ","EAP550/1/167","22 digital images in TIFF format","Manuscript","File","Chinese","Chinese","18th century-20th century","Access is for research purposes only"
"168","Unknown [Unknown]","

        Unknown.

                  
            
              
              View images from this file (10)
            
          
              ","EAP550/1/168","18 digital images in TIFF format","Manuscript","File","Chinese","Chinese","18th century-20th century","Access is for research purposes only"
"169","Unknown [1960]","

        Unknown.

                  
            
              
              View images from this file (11)
            
          
              ","EAP550/1/169","18 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1960","Access is for research purposes only"
"170","Wanman ke [1932]","

        A sutra used in funeral, helping the dead to pursue the full sastifiction in immortal lands.

                  
            
              
              View images from this file (155)
            
          
              ","EAP550/1/170","155 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1932","Access is for research purposes only"
"171","Shendou anlong ke [late 19th century]","

        A sutra used in the ceremony of adopting young men into priesthood, which is also their coming of age ceremony.

                  
            
              
              View images from this file (81)
            
          
              ","EAP550/1/171","81 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"172","Yansheng anlong zai neili ke [1926]","

        A sutra used to appeal for good fortune.

                  
            
              
              View images from this file (127)
            
          
              ","EAP550/1/172","127 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1926","Access is for research purposes only"
"173","""Unknown [Unknown, probably in the late 19th century]""","

        Unknown.

                  
            
              
              View images from this file (161)
            
          
              ","EAP550/1/173","161 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"174","""Zhu bang jin ze [Unknown, probably in the late 19th century]""","

        A collection of various sutra and spells used in different occasions.

                  
            
              
              View images from this file (133)
            
          
              ","EAP550/1/174","133 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"175","Zhan fa [late 19th century]","

        A collection of divination methods.

                  
            
              
              View images from this file (70)
            
          
              ","EAP550/1/175","70 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"176","Duren [late 19th century]","

        A sutra used to comfort souls of the dead and promote them to the pure land.

                  
            
              
              View images from this file (132)
            
          
              ","EAP550/1/176","132 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"177","Za fa [1792]","

        A collection of various sutra and spells used in different occasions.

                  
            
              
              View images from this file (83)
            
          
              ","EAP550/1/177","83 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1792","Access is for research purposes only"
"178","""Shenqing [Unknown, probably in the late 19th century]""","

        A sutra used in ritual performance to invite various gods and spirits.

                  
            
              
              View images from this file (55)
            
          
              ","EAP550/1/178","55 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"179","""Duren [Unknown, probably in the late 19th century]""","

        A sutra used to comfort souls of the dead and promote them to the pure land.

                  
            
              
              View images from this file (88)
            
          
              ","EAP550/1/179","88 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"180","Kanbing shu [1990]","

        A sutra on predicting illness and curing methods.

                  
            
              
              View images from this file (21)
            
          
              ","EAP550/1/180","21 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1990","Access is for research purposes only"
"181","""Unknown [Unknown, probably in the late 19th century]""","

        Unknown.

                  
            
              
              View images from this file (160)
            
          
              ","EAP550/1/181","160 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"182","""Yiben ke [Unknown, probably in the late 19th century]""","

        A collection of various texts used in ceremonies.

                  
            
              
              View images from this file (92)
            
          
              ","EAP550/1/182","92 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"183","Xie lei ke [19th century]","

        A sutra used in ritual performance to invite various gods and spirits.

                  
            
              
              View images from this file (96)
            
          
              ","EAP550/1/183","96 digital images in TIFF format","Manuscript","File","Chinese","Chinese","19th century","Access is for research purposes only"
"184","Yiben ke [19th century]","

        A collection of various texts used in ceremonies.

                  
            
              
              View images from this file (106)
            
          
              ","EAP550/1/184","106 digital images in TIFF format","Manuscript","File","Chinese","Chinese","19th century","Access is for research purposes only"
"185","Yiben ke [19th century]","

        A collection of various texts used in ceremonies.

                  
            
              
              View images from this file (108)
            
          
              ","EAP550/1/185","108 digital images in TIFF format","Manuscript","File","Chinese","Chinese","19th century","Access is for research purposes only"
"186","""Duren [Unknown, probably in the late 19th century]""","

        A sutra used to comfort souls of the dead and promote them to the pure land.

                  
            
              
              View images from this file (84)
            
          
              ","EAP550/1/186","84 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"187","""Unknown [Unknown, probably in the late 19th century]""","

        Unknown.

                  
            
              
              View images from this file (56)
            
          
              ","EAP550/1/187","56 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"188","""Yansheng ke [Unknown, probably in the late 19th century]""","

        A sutra used in ritual to beg for longevity.

                  
            
              
              View images from this file (69)
            
          
              ","EAP550/1/188","69 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"189","""Jiuhuan qifu bao'an jing [Unknown, probably in the early 20th century]""","

        A collection of various texts used in ceremonies.

                  
            
              
              View images from this file (35)
            
          
              ","EAP550/1/189","35 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Early 20th century","Access is for research purposes only"
"190","""Unknown [Unknown, probably in the early 20th century]""","

        Unknown.

                  
            
              
              View images from this file (75)
            
          
              ","EAP550/1/190","75 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Early 20th century","Access is for research purposes only"
"191","""Unknown [Unknown, probably in the late 19th century]""","

        Unknown.

                  
            
              
              View images from this file (35)
            
          
              ","EAP550/1/191","35 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"192","""Sangzang ke [Unknown, probably in the late 19th century]""","

        A sutra used in funeral.

                  
            
              
              View images from this file (65)
            
          
              ","EAP550/1/192","65 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Late 19th century","Access is for research purposes only"
"193","Zhaobing ke [1888]","

        A sutra used in ritual performance to invite spiritual troops.

                  
            
              
              View images from this file (12)
            
          
              ","EAP550/1/193","12 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1888","Access is for research purposes only"
"194","Unknown [1857 or 1917]","

        Unknown.

                  
            
              
              View images from this file (33)
            
          
              ","EAP550/1/194","33 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1857-1917","Access is for research purposes only"
"195","Chuanguang ke [1914]","

        A sutra used in the ceremony of adopting young men into priesthood.

                  
            
              
              View images from this file (12)
            
          
              ","EAP550/1/195","12 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1914","Access is for research purposes only"
"196","""Chuanguang ke [Unknown, probably in the early 20th century]""","

        A sutra used in the ceremony of adopting young men into priesthood.

                  
            
              
              View images from this file (13)
            
          
              ","EAP550/1/196","13 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Early 20th century","Access is for research purposes only"
"197","Unknown [1897]","

        Unknown.

                  
            
              
              View images from this file (218)
            
          
              ","EAP550/1/197","218 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1897","Access is for research purposes only"
"198","Yansheng sanshi ke [1855]","

        A sutra used in ritual to beg for longevity.

                  
            
              
              View images from this file (82)
            
          
              ","EAP550/1/198","82 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1855","Access is for research purposes only"
"199","""Unknown [Unknown, probably in the early 20th century]""","

        Unknown.

                  
            
              
              View images from this file (125)
            
          
              ","EAP550/1/199","125 digital images in TIFF format","Manuscript","File","Chinese","Chinese","Early 20th century","Access is for research purposes only"
"200","Xinji yiben daomen shushi [1892]","

        A collection of various texts used in ceremonies.

                  
            
              
              View images from this file (94)
            
          
              ","EAP550/1/200","94 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1892","Access is for research purposes only"
"201","Yiben yawang ke [1833 or 1893]","

        A sutra used in ritual performance to greet the King.

                  
            
              
              View images from this file (47)
            
          
              ","EAP550/1/201","47 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1833-1893","Access is for research purposes only"
"202","Jieyuan ke [1911]","

        A sutra used to expel evils and dirtiness and help the host to avoid misfortunes.

                  
            
              
              View images from this file (58)
            
          
              ","EAP550/1/202","58 digital images in TIFF format","Manuscript","File","Chinese","Chinese","1911","Access is for research purposes only"
